Epoch 1: train_loss=1.0985, val_loss=1.0998, val_acc=0.5160
Epoch 2: train_loss=1.0317, val_loss=1.0193, val_acc=0.6760
Epoch 3: train_loss=0.9424, val_loss=0.9587, val_acc=0.6780
Epoch 4: train_loss=0.8741, val_loss=0.9164, val_acc=0.6400
Epoch 5: train_loss=0.8150, val_loss=0.8818, val_acc=0.7180
Epoch 6: train_loss=0.7542, val_loss=0.8559, val_acc=0.7460
Epoch 7: train_loss=0.6986, val_loss=0.8378, val_acc=0.7480
Epoch 8: train_loss=0.6519, val_loss=0.8206, val_acc=0.7420
Epoch 9: train_loss=0.6108, val_loss=0.7990, val_acc=0.7460
Epoch 10: train_loss=0.5716, val_loss=0.7737, val_acc=0.7520
Epoch 11: train_loss=0.5344, val_loss=0.7483, val_acc=0.7560
Epoch 12: train_loss=0.5006, val_loss=0.7257, val_acc=0.7500
Epoch 13: train_loss=0.4709, val_loss=0.7067, val_acc=0.7520
Epoch 14: train_loss=0.4444, val_loss=0.6911, val_acc=0.7540
Epoch 15: train_loss=0.4198, val_loss=0.6787, val_acc=0.7600
Epoch 16: train_loss=0.3966, val_loss=0.6693, val_acc=0.7620
Epoch 17: train_loss=0.3748, val_loss=0.6623, val_acc=0.7560
Epoch 18: train_loss=0.3549, val_loss=0.6569, val_acc=0.7600
Epoch 19: train_loss=0.3369, val_loss=0.6520, val_acc=0.7580
Epoch 20: train_loss=0.3206, val_loss=0.6464, val_acc=0.7620
Epoch 21: train_loss=0.3056, val_loss=0.6397, val_acc=0.7640
Epoch 22: train_loss=0.2915, val_loss=0.6319, val_acc=0.7660
Epoch 23: train_loss=0.2781, val_loss=0.6237, val_acc=0.7700
Epoch 24: train_loss=0.2657, val_loss=0.6159, val_acc=0.7720
Epoch 25: train_loss=0.2543, val_loss=0.6090, val_acc=0.7720
Epoch 26: train_loss=0.2440, val_loss=0.6033, val_acc=0.7760
Epoch 27: train_loss=0.2344, val_loss=0.5988, val_acc=0.7780
Epoch 28: train_loss=0.2255, val_loss=0.5955, val_acc=0.7780
Epoch 29: train_loss=0.2171, val_loss=0.5932, val_acc=0.7760
Epoch 30: train_loss=0.2092, val_loss=0.5918, val_acc=0.7760
Epoch 31: train_loss=0.2018, val_loss=0.5909, val_acc=0.7780
Epoch 32: train_loss=0.1950, val_loss=0.5902, val_acc=0.7740
Epoch 33: train_loss=0.1887, val_loss=0.5894, val_acc=0.7760
Epoch 34: train_loss=0.1829, val_loss=0.5882, val_acc=0.7780
Epoch 35: train_loss=0.1774, val_loss=0.5865, val_acc=0.7760
Epoch 36: train_loss=0.1722, val_loss=0.5843, val_acc=0.7780
Epoch 37: train_loss=0.1673, val_loss=0.5819, val_acc=0.7800
Epoch 38: train_loss=0.1627, val_loss=0.5795, val_acc=0.7800
Epoch 39: train_loss=0.1585, val_loss=0.5772, val_acc=0.7800
Epoch 40: train_loss=0.1545, val_loss=0.5753, val_acc=0.7800
Epoch 41: train_loss=0.1507, val_loss=0.5739, val_acc=0.7820
Epoch 42: train_loss=0.1472, val_loss=0.5730, val_acc=0.7820
Epoch 43: train_loss=0.1440, val_loss=0.5725, val_acc=0.7820
Epoch 44: train_loss=0.1408, val_loss=0.5724, val_acc=0.7800
Epoch 45: train_loss=0.1379, val_loss=0.5726, val_acc=0.7780
Epoch 46: train_loss=0.1352, val_loss=0.5730, val_acc=0.7780
Epoch 47: train_loss=0.1326, val_loss=0.5733, val_acc=0.7780
Epoch 48: train_loss=0.1302, val_loss=0.5735, val_acc=0.7760
Epoch 49: train_loss=0.1279, val_loss=0.5735, val_acc=0.7780
Epoch 50: train_loss=0.1258, val_loss=0.5732, val_acc=0.7780
Epoch 51: train_loss=0.1238, val_loss=0.5726, val_acc=0.7780
Epoch 52: train_loss=0.1219, val_loss=0.5718, val_acc=0.7780
Epoch 53: train_loss=0.1202, val_loss=0.5710, val_acc=0.7780
Epoch 54: train_loss=0.1185, val_loss=0.5702, val_acc=0.7780
Epoch 55: train_loss=0.1169, val_loss=0.5695, val_acc=0.7780
Epoch 56: train_loss=0.1155, val_loss=0.5691, val_acc=0.7780
Epoch 57: train_loss=0.1141, val_loss=0.5688, val_acc=0.7760
Epoch 58: train_loss=0.1128, val_loss=0.5687, val_acc=0.7760
Epoch 59: train_loss=0.1116, val_loss=0.5688, val_acc=0.7760
Epoch 60: train_loss=0.1104, val_loss=0.5690, val_acc=0.7760
Epoch 61: train_loss=0.1093, val_loss=0.5692, val_acc=0.7760
Epoch 62: train_loss=0.1083, val_loss=0.5694, val_acc=0.7760
Epoch 63: train_loss=0.1073, val_loss=0.5695, val_acc=0.7760
Epoch 64: train_loss=0.1064, val_loss=0.5694, val_acc=0.7760
Epoch 65: train_loss=0.1055, val_loss=0.5692, val_acc=0.7740
Epoch 66: train_loss=0.1047, val_loss=0.5689, val_acc=0.7740
Epoch 67: train_loss=0.1039, val_loss=0.5685, val_acc=0.7720
Epoch 68: train_loss=0.1031, val_loss=0.5681, val_acc=0.7740
Epoch 69: train_loss=0.1024, val_loss=0.5677, val_acc=0.7700
Epoch 70: train_loss=0.1018, val_loss=0.5673, val_acc=0.7700
Epoch 71: train_loss=0.1011, val_loss=0.5671, val_acc=0.7700
Epoch 72: train_loss=0.1005, val_loss=0.5669, val_acc=0.7700
Epoch 73: train_loss=0.1000, val_loss=0.5668, val_acc=0.7680
Epoch 74: train_loss=0.0994, val_loss=0.5667, val_acc=0.7700
Epoch 75: train_loss=0.0989, val_loss=0.5668, val_acc=0.7700
Epoch 76: train_loss=0.0984, val_loss=0.5668, val_acc=0.7700
Epoch 77: train_loss=0.0979, val_loss=0.5668, val_acc=0.7680
Epoch 78: train_loss=0.0974, val_loss=0.5668, val_acc=0.7680
Epoch 79: train_loss=0.0970, val_loss=0.5667, val_acc=0.7680
Epoch 80: train_loss=0.0966, val_loss=0.5665, val_acc=0.7680
Epoch 81: train_loss=0.0962, val_loss=0.5663, val_acc=0.7680
Epoch 82: train_loss=0.0958, val_loss=0.5661, val_acc=0.7700
Epoch 83: train_loss=0.0954, val_loss=0.5658, val_acc=0.7700
Epoch 84: train_loss=0.0951, val_loss=0.5656, val_acc=0.7700
Epoch 85: train_loss=0.0947, val_loss=0.5654, val_acc=0.7720
Epoch 86: train_loss=0.0944, val_loss=0.5652, val_acc=0.7720
Epoch 87: train_loss=0.0940, val_loss=0.5650, val_acc=0.7720
Epoch 88: train_loss=0.0937, val_loss=0.5650, val_acc=0.7720
Epoch 89: train_loss=0.0934, val_loss=0.5649, val_acc=0.7720
Epoch 90: train_loss=0.0931, val_loss=0.5648, val_acc=0.7720
Epoch 91: train_loss=0.0928, val_loss=0.5648, val_acc=0.7720
Epoch 92: train_loss=0.0925, val_loss=0.5647, val_acc=0.7720
Epoch 93: train_loss=0.0922, val_loss=0.5646, val_acc=0.7720
Epoch 94: train_loss=0.0920, val_loss=0.5645, val_acc=0.7720
Epoch 95: train_loss=0.0917, val_loss=0.5644, val_acc=0.7720
Epoch 96: train_loss=0.0914, val_loss=0.5642, val_acc=0.7720
Epoch 97: train_loss=0.0912, val_loss=0.5640, val_acc=0.7720
Epoch 98: train_loss=0.0909, val_loss=0.5638, val_acc=0.7720
Epoch 99: train_loss=0.0907, val_loss=0.5636, val_acc=0.7720
Epoch 100: train_loss=0.0905, val_loss=0.5635, val_acc=0.7720

Final test accuracy: 0.7800
