Epoch 1: train_loss=1.9460, val_loss=1.9469, val_acc=0.1560
Epoch 2: train_loss=1.9376, val_loss=1.9471, val_acc=0.1540
Epoch 3: train_loss=1.9282, val_loss=1.9438, val_acc=0.1980
Epoch 4: train_loss=1.9210, val_loss=1.9371, val_acc=0.2240
Epoch 5: train_loss=1.9092, val_loss=1.9299, val_acc=0.2860
Epoch 6: train_loss=1.8975, val_loss=1.9227, val_acc=0.3140
Epoch 7: train_loss=1.8898, val_loss=1.9148, val_acc=0.3480
Epoch 8: train_loss=1.8777, val_loss=1.9074, val_acc=0.3660
Epoch 9: train_loss=1.8623, val_loss=1.9009, val_acc=0.3860
Epoch 10: train_loss=1.8544, val_loss=1.8944, val_acc=0.4200
Epoch 11: train_loss=1.8364, val_loss=1.8880, val_acc=0.4380
Epoch 12: train_loss=1.8230, val_loss=1.8811, val_acc=0.4460
Epoch 13: train_loss=1.8152, val_loss=1.8737, val_acc=0.4560
Epoch 14: train_loss=1.7911, val_loss=1.8666, val_acc=0.4560
Epoch 15: train_loss=1.7692, val_loss=1.8596, val_acc=0.4640
Epoch 16: train_loss=1.7657, val_loss=1.8524, val_acc=0.4720
Epoch 17: train_loss=1.7590, val_loss=1.8446, val_acc=0.4960
Epoch 18: train_loss=1.7431, val_loss=1.8364, val_acc=0.5260
Epoch 19: train_loss=1.7255, val_loss=1.8278, val_acc=0.5580
Epoch 20: train_loss=1.6973, val_loss=1.8190, val_acc=0.5840
Epoch 21: train_loss=1.6738, val_loss=1.8100, val_acc=0.5960
Epoch 22: train_loss=1.6771, val_loss=1.8005, val_acc=0.6100
Epoch 23: train_loss=1.6526, val_loss=1.7902, val_acc=0.6220
Epoch 24: train_loss=1.6222, val_loss=1.7794, val_acc=0.6360
Epoch 25: train_loss=1.6220, val_loss=1.7680, val_acc=0.6620
Epoch 26: train_loss=1.5977, val_loss=1.7561, val_acc=0.6800
Epoch 27: train_loss=1.5667, val_loss=1.7431, val_acc=0.6900
Epoch 28: train_loss=1.5534, val_loss=1.7298, val_acc=0.7000
Epoch 29: train_loss=1.5260, val_loss=1.7169, val_acc=0.7140
Epoch 30: train_loss=1.5173, val_loss=1.7039, val_acc=0.7140
Epoch 31: train_loss=1.4910, val_loss=1.6903, val_acc=0.7220
Epoch 32: train_loss=1.4897, val_loss=1.6765, val_acc=0.7360
Epoch 33: train_loss=1.4568, val_loss=1.6633, val_acc=0.7440
Epoch 34: train_loss=1.4234, val_loss=1.6501, val_acc=0.7460
Epoch 35: train_loss=1.4120, val_loss=1.6364, val_acc=0.7500
Epoch 36: train_loss=1.3886, val_loss=1.6238, val_acc=0.7480
Epoch 37: train_loss=1.3800, val_loss=1.6116, val_acc=0.7480
Epoch 38: train_loss=1.3341, val_loss=1.5999, val_acc=0.7420
Epoch 39: train_loss=1.2986, val_loss=1.5886, val_acc=0.7460
Epoch 40: train_loss=1.3238, val_loss=1.5772, val_acc=0.7420
Epoch 41: train_loss=1.2671, val_loss=1.5649, val_acc=0.7440
Epoch 42: train_loss=1.2707, val_loss=1.5521, val_acc=0.7400
Epoch 43: train_loss=1.2105, val_loss=1.5387, val_acc=0.7440
Epoch 44: train_loss=1.2107, val_loss=1.5247, val_acc=0.7460
