Epoch 1: train_loss=1.9461, val_loss=1.9254, val_acc=0.2880
Epoch 2: train_loss=1.8195, val_loss=1.8130, val_acc=0.6800
Epoch 3: train_loss=1.6680, val_loss=1.7263, val_acc=0.6660
Epoch 4: train_loss=1.5445, val_loss=1.6562, val_acc=0.7020
Epoch 5: train_loss=1.4253, val_loss=1.5954, val_acc=0.7520
Epoch 6: train_loss=1.3054, val_loss=1.5458, val_acc=0.7640
Epoch 7: train_loss=1.1941, val_loss=1.5056, val_acc=0.7400
Epoch 8: train_loss=1.0960, val_loss=1.4655, val_acc=0.7340
Epoch 9: train_loss=1.0076, val_loss=1.4181, val_acc=0.7340
Epoch 10: train_loss=0.9243, val_loss=1.3650, val_acc=0.7400
Epoch 11: train_loss=0.8466, val_loss=1.3116, val_acc=0.7540
Epoch 12: train_loss=0.7766, val_loss=1.2624, val_acc=0.7620
Epoch 13: train_loss=0.7151, val_loss=1.2196, val_acc=0.7680
Epoch 14: train_loss=0.6607, val_loss=1.1834, val_acc=0.7740
Epoch 15: train_loss=0.6115, val_loss=1.1531, val_acc=0.7780
Epoch 16: train_loss=0.5665, val_loss=1.1284, val_acc=0.7800
Epoch 17: train_loss=0.5258, val_loss=1.1083, val_acc=0.7780
Epoch 18: train_loss=0.4895, val_loss=1.0915, val_acc=0.7760
Epoch 19: train_loss=0.4576, val_loss=1.0759, val_acc=0.7780
Epoch 20: train_loss=0.4294, val_loss=1.0600, val_acc=0.7780
Epoch 21: train_loss=0.4042, val_loss=1.0428, val_acc=0.7740
Epoch 22: train_loss=0.3814, val_loss=1.0246, val_acc=0.7720
Epoch 23: train_loss=0.3608, val_loss=1.0063, val_acc=0.7720
Epoch 24: train_loss=0.3422, val_loss=0.9890, val_acc=0.7740
Epoch 25: train_loss=0.3257, val_loss=0.9738, val_acc=0.7780
Epoch 26: train_loss=0.3111, val_loss=0.9610, val_acc=0.7820
Epoch 27: train_loss=0.2981, val_loss=0.9507, val_acc=0.7860
Epoch 28: train_loss=0.2865, val_loss=0.9428, val_acc=0.7860
Epoch 29: train_loss=0.2761, val_loss=0.9366, val_acc=0.7820
Epoch 30: train_loss=0.2667, val_loss=0.9319, val_acc=0.7840
Epoch 31: train_loss=0.2583, val_loss=0.9280, val_acc=0.7840
Epoch 32: train_loss=0.2508, val_loss=0.9245, val_acc=0.7840
Epoch 33: train_loss=0.2441, val_loss=0.9209, val_acc=0.7800
Epoch 34: train_loss=0.2383, val_loss=0.9168, val_acc=0.7800
Epoch 35: train_loss=0.2331, val_loss=0.9123, val_acc=0.7760
Epoch 36: train_loss=0.2285, val_loss=0.9073, val_acc=0.7800
Epoch 37: train_loss=0.2244, val_loss=0.9022, val_acc=0.7800
Epoch 38: train_loss=0.2207, val_loss=0.8971, val_acc=0.7840
Epoch 39: train_loss=0.2174, val_loss=0.8926, val_acc=0.7820
Epoch 40: train_loss=0.2146, val_loss=0.8886, val_acc=0.7800
Epoch 41: train_loss=0.2121, val_loss=0.8854, val_acc=0.7800
Epoch 42: train_loss=0.2099, val_loss=0.8829, val_acc=0.7800
Epoch 43: train_loss=0.2080, val_loss=0.8809, val_acc=0.7800
Epoch 44: train_loss=0.2063, val_loss=0.8792, val_acc=0.7820
Epoch 45: train_loss=0.2048, val_loss=0.8778, val_acc=0.7820
Epoch 46: train_loss=0.2035, val_loss=0.8764, val_acc=0.7820
Epoch 47: train_loss=0.2024, val_loss=0.8750, val_acc=0.7820
Epoch 48: train_loss=0.2014, val_loss=0.8735, val_acc=0.7840
Epoch 49: train_loss=0.2006, val_loss=0.8719, val_acc=0.7840
Epoch 50: train_loss=0.1998, val_loss=0.8703, val_acc=0.7860
Epoch 51: train_loss=0.1991, val_loss=0.8686, val_acc=0.7860
Epoch 52: train_loss=0.1985, val_loss=0.8668, val_acc=0.7860
Epoch 53: train_loss=0.1980, val_loss=0.8651, val_acc=0.7840
Epoch 54: train_loss=0.1974, val_loss=0.8634, val_acc=0.7840
Epoch 55: train_loss=0.1970, val_loss=0.8618, val_acc=0.7840
Epoch 56: train_loss=0.1965, val_loss=0.8602, val_acc=0.7860
Epoch 57: train_loss=0.1961, val_loss=0.8586, val_acc=0.7860
Epoch 58: train_loss=0.1956, val_loss=0.8572, val_acc=0.7860
Epoch 59: train_loss=0.1952, val_loss=0.8558, val_acc=0.7840
Epoch 60: train_loss=0.1948, val_loss=0.8545, val_acc=0.7840
Epoch 61: train_loss=0.1943, val_loss=0.8533, val_acc=0.7820
Epoch 62: train_loss=0.1939, val_loss=0.8521, val_acc=0.7840
Epoch 63: train_loss=0.1934, val_loss=0.8511, val_acc=0.7840
Epoch 64: train_loss=0.1930, val_loss=0.8500, val_acc=0.7840
Epoch 65: train_loss=0.1925, val_loss=0.8489, val_acc=0.7840
Epoch 66: train_loss=0.1920, val_loss=0.8476, val_acc=0.7880
Epoch 67: train_loss=0.1915, val_loss=0.8462, val_acc=0.7880
Epoch 68: train_loss=0.1909, val_loss=0.8448, val_acc=0.7880
Epoch 69: train_loss=0.1903, val_loss=0.8432, val_acc=0.7880
Epoch 70: train_loss=0.1898, val_loss=0.8417, val_acc=0.7880
Epoch 71: train_loss=0.1892, val_loss=0.8401, val_acc=0.7880
Epoch 72: train_loss=0.1886, val_loss=0.8387, val_acc=0.7880
Epoch 73: train_loss=0.1880, val_loss=0.8374, val_acc=0.7900
Epoch 74: train_loss=0.1873, val_loss=0.8362, val_acc=0.7900
Epoch 75: train_loss=0.1867, val_loss=0.8352, val_acc=0.7900
Epoch 76: train_loss=0.1860, val_loss=0.8341, val_acc=0.7900
Epoch 77: train_loss=0.1854, val_loss=0.8331, val_acc=0.7900
Epoch 78: train_loss=0.1847, val_loss=0.8319, val_acc=0.7900
Epoch 79: train_loss=0.1841, val_loss=0.8307, val_acc=0.7900
Epoch 80: train_loss=0.1834, val_loss=0.8295, val_acc=0.7920
Epoch 81: train_loss=0.1827, val_loss=0.8281, val_acc=0.7920
Epoch 82: train_loss=0.1821, val_loss=0.8268, val_acc=0.7920
Epoch 83: train_loss=0.1814, val_loss=0.8254, val_acc=0.7920
Epoch 84: train_loss=0.1807, val_loss=0.8242, val_acc=0.7920
Epoch 85: train_loss=0.1801, val_loss=0.8230, val_acc=0.7920
Epoch 86: train_loss=0.1794, val_loss=0.8218, val_acc=0.7920
Epoch 87: train_loss=0.1788, val_loss=0.8208, val_acc=0.7920
Epoch 88: train_loss=0.1781, val_loss=0.8198, val_acc=0.7920
Epoch 89: train_loss=0.1775, val_loss=0.8188, val_acc=0.7920
Epoch 90: train_loss=0.1769, val_loss=0.8178, val_acc=0.7920
Epoch 91: train_loss=0.1763, val_loss=0.8167, val_acc=0.7920
Epoch 92: train_loss=0.1757, val_loss=0.8156, val_acc=0.7920
Epoch 93: train_loss=0.1751, val_loss=0.8145, val_acc=0.7920
Epoch 94: train_loss=0.1745, val_loss=0.8134, val_acc=0.7900
Epoch 95: train_loss=0.1739, val_loss=0.8123, val_acc=0.7920
Epoch 96: train_loss=0.1733, val_loss=0.8113, val_acc=0.7920
Epoch 97: train_loss=0.1728, val_loss=0.8103, val_acc=0.7920
Epoch 98: train_loss=0.1722, val_loss=0.8093, val_acc=0.7920
Epoch 99: train_loss=0.1717, val_loss=0.8084, val_acc=0.7920
Epoch 100: train_loss=0.1711, val_loss=0.8075, val_acc=0.7920

Final test accuracy: 0.8030
