Epoch 1: train_loss=1.0985, val_loss=1.0527, val_acc=0.3880
Epoch 2: train_loss=1.0325, val_loss=1.0120, val_acc=0.7160
Epoch 3: train_loss=0.9417, val_loss=0.9840, val_acc=0.6000
Epoch 4: train_loss=0.8780, val_loss=0.9456, val_acc=0.5800
Epoch 5: train_loss=0.8188, val_loss=0.9005, val_acc=0.6900
Epoch 6: train_loss=0.7575, val_loss=0.8597, val_acc=0.7360
Epoch 7: train_loss=0.7014, val_loss=0.8302, val_acc=0.7480
Epoch 8: train_loss=0.6550, val_loss=0.8087, val_acc=0.7560
Epoch 9: train_loss=0.6150, val_loss=0.7887, val_acc=0.7580
Epoch 10: train_loss=0.5764, val_loss=0.7680, val_acc=0.7560
Epoch 11: train_loss=0.5388, val_loss=0.7485, val_acc=0.7580
Epoch 12: train_loss=0.5047, val_loss=0.7313, val_acc=0.7440
Epoch 13: train_loss=0.4752, val_loss=0.7161, val_acc=0.7500
Epoch 14: train_loss=0.4491, val_loss=0.7015, val_acc=0.7600
Epoch 15: train_loss=0.4248, val_loss=0.6873, val_acc=0.7640
Epoch 16: train_loss=0.4014, val_loss=0.6744, val_acc=0.7560
Epoch 17: train_loss=0.3793, val_loss=0.6639, val_acc=0.7540
Epoch 18: train_loss=0.3592, val_loss=0.6559, val_acc=0.7600
Epoch 19: train_loss=0.3414, val_loss=0.6496, val_acc=0.7660
Epoch 20: train_loss=0.3252, val_loss=0.6435, val_acc=0.7660
Epoch 21: train_loss=0.3102, val_loss=0.6370, val_acc=0.7700
Epoch 22: train_loss=0.2957, val_loss=0.6300, val_acc=0.7640
Epoch 23: train_loss=0.2821, val_loss=0.6232, val_acc=0.7640
Epoch 24: train_loss=0.2696, val_loss=0.6169, val_acc=0.7720
Epoch 25: train_loss=0.2582, val_loss=0.6114, val_acc=0.7720
Epoch 26: train_loss=0.2479, val_loss=0.6064, val_acc=0.7740
Epoch 27: train_loss=0.2383, val_loss=0.6020, val_acc=0.7760
Epoch 28: train_loss=0.2292, val_loss=0.5982, val_acc=0.7780
Epoch 29: train_loss=0.2206, val_loss=0.5951, val_acc=0.7720
Epoch 30: train_loss=0.2125, val_loss=0.5928, val_acc=0.7700
Epoch 31: train_loss=0.2051, val_loss=0.5911, val_acc=0.7700
Epoch 32: train_loss=0.1982, val_loss=0.5898, val_acc=0.7720
Epoch 33: train_loss=0.1919, val_loss=0.5884, val_acc=0.7720
Epoch 34: train_loss=0.1860, val_loss=0.5867, val_acc=0.7720
Epoch 35: train_loss=0.1803, val_loss=0.5848, val_acc=0.7740
Epoch 36: train_loss=0.1750, val_loss=0.5826, val_acc=0.7740
Epoch 37: train_loss=0.1700, val_loss=0.5805, val_acc=0.7760
Epoch 38: train_loss=0.1653, val_loss=0.5785, val_acc=0.7720
Epoch 39: train_loss=0.1609, val_loss=0.5769, val_acc=0.7740
Epoch 40: train_loss=0.1569, val_loss=0.5755, val_acc=0.7740
Epoch 41: train_loss=0.1531, val_loss=0.5745, val_acc=0.7740
Epoch 42: train_loss=0.1495, val_loss=0.5739, val_acc=0.7760
Epoch 43: train_loss=0.1461, val_loss=0.5735, val_acc=0.7780
