Epoch 1: train_loss=1.9462, val_loss=1.9442, val_acc=0.1300
Epoch 2: train_loss=1.9416, val_loss=1.9454, val_acc=0.1300
Epoch 3: train_loss=1.9351, val_loss=1.9439, val_acc=0.1780
Epoch 4: train_loss=1.9285, val_loss=1.9411, val_acc=0.2020
Epoch 5: train_loss=1.9193, val_loss=1.9363, val_acc=0.2420
Epoch 6: train_loss=1.9089, val_loss=1.9298, val_acc=0.2640
Epoch 7: train_loss=1.8981, val_loss=1.9229, val_acc=0.3120
Epoch 8: train_loss=1.8887, val_loss=1.9163, val_acc=0.3420
Epoch 9: train_loss=1.8798, val_loss=1.9094, val_acc=0.3600
Epoch 10: train_loss=1.8652, val_loss=1.9025, val_acc=0.3720
Epoch 11: train_loss=1.8549, val_loss=1.8953, val_acc=0.3980
Epoch 12: train_loss=1.8393, val_loss=1.8882, val_acc=0.4160
Epoch 13: train_loss=1.8342, val_loss=1.8811, val_acc=0.4400
Epoch 14: train_loss=1.8172, val_loss=1.8741, val_acc=0.4440
Epoch 15: train_loss=1.7989, val_loss=1.8671, val_acc=0.4500
Epoch 16: train_loss=1.8079, val_loss=1.8604, val_acc=0.4800
Epoch 17: train_loss=1.7764, val_loss=1.8538, val_acc=0.5120
Epoch 18: train_loss=1.7566, val_loss=1.8468, val_acc=0.5380
Epoch 19: train_loss=1.7324, val_loss=1.8393, val_acc=0.5740
Epoch 20: train_loss=1.7131, val_loss=1.8306, val_acc=0.6020
Epoch 21: train_loss=1.7009, val_loss=1.8212, val_acc=0.6060
Epoch 22: train_loss=1.6875, val_loss=1.8110, val_acc=0.6320
Epoch 23: train_loss=1.6664, val_loss=1.7998, val_acc=0.6620
Epoch 24: train_loss=1.6688, val_loss=1.7880, val_acc=0.6680
Epoch 25: train_loss=1.6393, val_loss=1.7765, val_acc=0.6960
Epoch 26: train_loss=1.6043, val_loss=1.7649, val_acc=0.7120
Epoch 27: train_loss=1.5957, val_loss=1.7531, val_acc=0.7180
Epoch 28: train_loss=1.5720, val_loss=1.7414, val_acc=0.7420
Epoch 29: train_loss=1.5562, val_loss=1.7289, val_acc=0.7520
Epoch 30: train_loss=1.5329, val_loss=1.7163, val_acc=0.7580
Epoch 31: train_loss=1.5066, val_loss=1.7036, val_acc=0.7540
Epoch 32: train_loss=1.5132, val_loss=1.6904, val_acc=0.7500
