Epoch 1: train_loss=1.9468, val_loss=1.9470, val_acc=0.0720
Epoch 2: train_loss=1.9408, val_loss=1.9461, val_acc=0.0720
Epoch 3: train_loss=1.9353, val_loss=1.9440, val_acc=0.0880
Epoch 4: train_loss=1.9294, val_loss=1.9392, val_acc=0.1940
Epoch 5: train_loss=1.9193, val_loss=1.9327, val_acc=0.2240
Epoch 6: train_loss=1.9102, val_loss=1.9254, val_acc=0.2280
Epoch 7: train_loss=1.9020, val_loss=1.9181, val_acc=0.2380
Epoch 8: train_loss=1.8912, val_loss=1.9117, val_acc=0.2440
Epoch 9: train_loss=1.8755, val_loss=1.9056, val_acc=0.2760
Epoch 10: train_loss=1.8661, val_loss=1.8998, val_acc=0.3200
Epoch 11: train_loss=1.8635, val_loss=1.8946, val_acc=0.3320
Epoch 12: train_loss=1.8405, val_loss=1.8891, val_acc=0.3560
Epoch 13: train_loss=1.8225, val_loss=1.8833, val_acc=0.3560
Epoch 14: train_loss=1.8282, val_loss=1.8765, val_acc=0.3640
Epoch 15: train_loss=1.7997, val_loss=1.8690, val_acc=0.3700
Epoch 16: train_loss=1.7752, val_loss=1.8613, val_acc=0.4040
Epoch 17: train_loss=1.7656, val_loss=1.8528, val_acc=0.4240
Epoch 18: train_loss=1.7422, val_loss=1.8437, val_acc=0.4480
Epoch 19: train_loss=1.7293, val_loss=1.8341, val_acc=0.4640
Epoch 20: train_loss=1.7239, val_loss=1.8239, val_acc=0.5180
Epoch 21: train_loss=1.7166, val_loss=1.8140, val_acc=0.5620
Epoch 22: train_loss=1.6816, val_loss=1.8037, val_acc=0.6000
Epoch 23: train_loss=1.6517, val_loss=1.7930, val_acc=0.6320
Epoch 24: train_loss=1.6399, val_loss=1.7816, val_acc=0.6420
Epoch 25: train_loss=1.6344, val_loss=1.7695, val_acc=0.6540
Epoch 26: train_loss=1.6123, val_loss=1.7577, val_acc=0.6540
Epoch 27: train_loss=1.5833, val_loss=1.7459, val_acc=0.6480
Epoch 28: train_loss=1.5601, val_loss=1.7341, val_acc=0.6500
Epoch 29: train_loss=1.5512, val_loss=1.7220, val_acc=0.6580
Epoch 30: train_loss=1.5173, val_loss=1.7095, val_acc=0.6700
Epoch 31: train_loss=1.4802, val_loss=1.6971, val_acc=0.6800
Epoch 32: train_loss=1.4761, val_loss=1.6832, val_acc=0.6900
Epoch 33: train_loss=1.4854, val_loss=1.6689, val_acc=0.7060
Epoch 34: train_loss=1.4468, val_loss=1.6541, val_acc=0.7160
Epoch 35: train_loss=1.4055, val_loss=1.6395, val_acc=0.7240
Epoch 36: train_loss=1.3926, val_loss=1.6246, val_acc=0.7280
Epoch 37: train_loss=1.3749, val_loss=1.6093, val_acc=0.7360
Epoch 38: train_loss=1.3480, val_loss=1.5944, val_acc=0.7360
Epoch 39: train_loss=1.3066, val_loss=1.5792, val_acc=0.7400
Epoch 40: train_loss=1.3039, val_loss=1.5642, val_acc=0.7400
Epoch 41: train_loss=1.3057, val_loss=1.5496, val_acc=0.7420
Epoch 42: train_loss=1.2568, val_loss=1.5359, val_acc=0.7480
Epoch 43: train_loss=1.2311, val_loss=1.5225, val_acc=0.7440
Epoch 44: train_loss=1.2234, val_loss=1.5085, val_acc=0.7460
Epoch 45: train_loss=1.2296, val_loss=1.4940, val_acc=0.7500
Epoch 46: train_loss=1.1712, val_loss=1.4790, val_acc=0.7520
Epoch 47: train_loss=1.1740, val_loss=1.4630, val_acc=0.7540
Epoch 48: train_loss=1.1342, val_loss=1.4465, val_acc=0.7580
Epoch 49: train_loss=1.1233, val_loss=1.4307, val_acc=0.7620
Epoch 50: train_loss=1.1145, val_loss=1.4155, val_acc=0.7640
Epoch 51: train_loss=1.0750, val_loss=1.4011, val_acc=0.7700
Epoch 52: train_loss=1.0516, val_loss=1.3880, val_acc=0.7680
Epoch 53: train_loss=1.0480, val_loss=1.3752, val_acc=0.7680
Epoch 54: train_loss=1.0026, val_loss=1.3624, val_acc=0.7660
Epoch 55: train_loss=1.0160, val_loss=1.3498, val_acc=0.7660
Epoch 56: train_loss=0.9737, val_loss=1.3366, val_acc=0.7680
Epoch 57: train_loss=0.9593, val_loss=1.3230, val_acc=0.7700
Epoch 58: train_loss=0.9403, val_loss=1.3091, val_acc=0.7720
Epoch 59: train_loss=0.8870, val_loss=1.2952, val_acc=0.7720
Epoch 60: train_loss=0.9041, val_loss=1.2816, val_acc=0.7760
Epoch 61: train_loss=0.9149, val_loss=1.2677, val_acc=0.7780
Epoch 62: train_loss=0.8701, val_loss=1.2542, val_acc=0.7800
Epoch 63: train_loss=0.8677, val_loss=1.2413, val_acc=0.7800
Epoch 64: train_loss=0.8373, val_loss=1.2286, val_acc=0.7820
Epoch 65: train_loss=0.8608, val_loss=1.2177, val_acc=0.7820
Epoch 66: train_loss=0.8114, val_loss=1.2081, val_acc=0.7820
Epoch 67: train_loss=0.8283, val_loss=1.2000, val_acc=0.7820
Epoch 68: train_loss=0.7952, val_loss=1.1932, val_acc=0.7820
Epoch 69: train_loss=0.7935, val_loss=1.1869, val_acc=0.7740
Epoch 70: train_loss=0.7615, val_loss=1.1794, val_acc=0.7740
Epoch 71: train_loss=0.7673, val_loss=1.1704, val_acc=0.7760
Epoch 72: train_loss=0.7855, val_loss=1.1612, val_acc=0.7760
Epoch 73: train_loss=0.7349, val_loss=1.1513, val_acc=0.7780
Epoch 74: train_loss=0.7218, val_loss=1.1412, val_acc=0.7800
Epoch 75: train_loss=0.7089, val_loss=1.1310, val_acc=0.7820
Epoch 76: train_loss=0.7292, val_loss=1.1205, val_acc=0.7840
Epoch 77: train_loss=0.7309, val_loss=1.1113, val_acc=0.7840
Epoch 78: train_loss=0.6880, val_loss=1.1027, val_acc=0.7880
Epoch 79: train_loss=0.6916, val_loss=1.0954, val_acc=0.7880
Epoch 80: train_loss=0.6590, val_loss=1.0889, val_acc=0.7880
Epoch 81: train_loss=0.6906, val_loss=1.0815, val_acc=0.7840
Epoch 82: train_loss=0.6377, val_loss=1.0734, val_acc=0.7840
Epoch 83: train_loss=0.6470, val_loss=1.0648, val_acc=0.7880
Epoch 84: train_loss=0.6571, val_loss=1.0584, val_acc=0.7880
Epoch 85: train_loss=0.6504, val_loss=1.0532, val_acc=0.7900
