Epoch 1: train_loss=1.7919, val_loss=1.7920, val_acc=0.1640
Epoch 2: train_loss=1.7880, val_loss=1.7920, val_acc=0.0960
Epoch 3: train_loss=1.7842, val_loss=1.7915, val_acc=0.1120
Epoch 4: train_loss=1.7794, val_loss=1.7908, val_acc=0.1260
Epoch 5: train_loss=1.7722, val_loss=1.7897, val_acc=0.1840
Epoch 6: train_loss=1.7678, val_loss=1.7890, val_acc=0.1760
Epoch 7: train_loss=1.7591, val_loss=1.7881, val_acc=0.1720
Epoch 8: train_loss=1.7522, val_loss=1.7872, val_acc=0.1680
Epoch 9: train_loss=1.7502, val_loss=1.7861, val_acc=0.1620
Epoch 10: train_loss=1.7433, val_loss=1.7843, val_acc=0.1740
Epoch 11: train_loss=1.7334, val_loss=1.7828, val_acc=0.1580
Epoch 12: train_loss=1.7241, val_loss=1.7809, val_acc=0.1600
Epoch 13: train_loss=1.7152, val_loss=1.7785, val_acc=0.1720
Epoch 14: train_loss=1.7024, val_loss=1.7751, val_acc=0.1900
Epoch 15: train_loss=1.6992, val_loss=1.7712, val_acc=0.2120
Epoch 16: train_loss=1.6890, val_loss=1.7676, val_acc=0.2460
Epoch 17: train_loss=1.6869, val_loss=1.7641, val_acc=0.2720
Epoch 18: train_loss=1.6707, val_loss=1.7601, val_acc=0.3080
Epoch 19: train_loss=1.6686, val_loss=1.7561, val_acc=0.3240
Epoch 20: train_loss=1.6532, val_loss=1.7525, val_acc=0.3320
Epoch 21: train_loss=1.6386, val_loss=1.7494, val_acc=0.3280
Epoch 22: train_loss=1.6418, val_loss=1.7458, val_acc=0.3340
Epoch 23: train_loss=1.6220, val_loss=1.7416, val_acc=0.3500
Epoch 24: train_loss=1.6005, val_loss=1.7371, val_acc=0.3660
Epoch 25: train_loss=1.5999, val_loss=1.7321, val_acc=0.3880
Epoch 26: train_loss=1.5903, val_loss=1.7268, val_acc=0.4040
Epoch 27: train_loss=1.5762, val_loss=1.7215, val_acc=0.4180
Epoch 28: train_loss=1.5744, val_loss=1.7159, val_acc=0.4520
Epoch 29: train_loss=1.5478, val_loss=1.7111, val_acc=0.4740
Epoch 30: train_loss=1.5462, val_loss=1.7065, val_acc=0.4920
Epoch 31: train_loss=1.5293, val_loss=1.7019, val_acc=0.4960
Epoch 32: train_loss=1.5087, val_loss=1.6977, val_acc=0.5060
Epoch 33: train_loss=1.5203, val_loss=1.6931, val_acc=0.5080
Epoch 34: train_loss=1.5195, val_loss=1.6877, val_acc=0.5280
Epoch 35: train_loss=1.4913, val_loss=1.6824, val_acc=0.5380
Epoch 36: train_loss=1.4842, val_loss=1.6766, val_acc=0.5540
Epoch 37: train_loss=1.4935, val_loss=1.6704, val_acc=0.5720
Epoch 38: train_loss=1.4339, val_loss=1.6646, val_acc=0.5820
Epoch 39: train_loss=1.4430, val_loss=1.6583, val_acc=0.6040
Epoch 40: train_loss=1.4298, val_loss=1.6516, val_acc=0.6080
Epoch 41: train_loss=1.4106, val_loss=1.6458, val_acc=0.6100
Epoch 42: train_loss=1.3671, val_loss=1.6399, val_acc=0.6120
Epoch 43: train_loss=1.4012, val_loss=1.6338, val_acc=0.6220
Epoch 44: train_loss=1.3826, val_loss=1.6287, val_acc=0.6280
Epoch 45: train_loss=1.3751, val_loss=1.6239, val_acc=0.6260
Epoch 46: train_loss=1.3535, val_loss=1.6182, val_acc=0.6300
Epoch 47: train_loss=1.3014, val_loss=1.6114, val_acc=0.6300
Epoch 48: train_loss=1.3286, val_loss=1.6033, val_acc=0.6440
Epoch 49: train_loss=1.3092, val_loss=1.5954, val_acc=0.6400
Epoch 50: train_loss=1.2921, val_loss=1.5880, val_acc=0.6400
Epoch 51: train_loss=1.2794, val_loss=1.5814, val_acc=0.6400
Epoch 52: train_loss=1.2770, val_loss=1.5747, val_acc=0.6400
Epoch 53: train_loss=1.2099, val_loss=1.5673, val_acc=0.6340
