Epoch 1: train_loss=1.7917, val_loss=1.7893, val_acc=0.3000
Epoch 2: train_loss=1.7872, val_loss=1.7872, val_acc=0.3560
Epoch 3: train_loss=1.7813, val_loss=1.7850, val_acc=0.2900
Epoch 4: train_loss=1.7720, val_loss=1.7832, val_acc=0.2000
Epoch 5: train_loss=1.7636, val_loss=1.7807, val_acc=0.1980
Epoch 6: train_loss=1.7538, val_loss=1.7778, val_acc=0.1980
Epoch 7: train_loss=1.7483, val_loss=1.7749, val_acc=0.2000
Epoch 8: train_loss=1.7353, val_loss=1.7717, val_acc=0.2140
Epoch 9: train_loss=1.7246, val_loss=1.7684, val_acc=0.2200
Epoch 10: train_loss=1.7176, val_loss=1.7649, val_acc=0.2360
Epoch 11: train_loss=1.7031, val_loss=1.7607, val_acc=0.2420
Epoch 12: train_loss=1.6912, val_loss=1.7558, val_acc=0.2620
Epoch 13: train_loss=1.6799, val_loss=1.7508, val_acc=0.2740
Epoch 14: train_loss=1.6634, val_loss=1.7458, val_acc=0.2920
Epoch 15: train_loss=1.6596, val_loss=1.7406, val_acc=0.3300
Epoch 16: train_loss=1.6453, val_loss=1.7354, val_acc=0.3500
Epoch 17: train_loss=1.6347, val_loss=1.7301, val_acc=0.3860
Epoch 18: train_loss=1.6186, val_loss=1.7247, val_acc=0.4240
Epoch 19: train_loss=1.6010, val_loss=1.7192, val_acc=0.4580
Epoch 20: train_loss=1.5813, val_loss=1.7134, val_acc=0.4720
Epoch 21: train_loss=1.5794, val_loss=1.7072, val_acc=0.4840
Epoch 22: train_loss=1.5658, val_loss=1.7007, val_acc=0.4940
Epoch 23: train_loss=1.5442, val_loss=1.6938, val_acc=0.4940
Epoch 24: train_loss=1.5296, val_loss=1.6868, val_acc=0.5180
Epoch 25: train_loss=1.5187, val_loss=1.6797, val_acc=0.5340
Epoch 26: train_loss=1.5000, val_loss=1.6726, val_acc=0.5580
Epoch 27: train_loss=1.4836, val_loss=1.6656, val_acc=0.5920
Epoch 28: train_loss=1.4678, val_loss=1.6589, val_acc=0.5980
Epoch 29: train_loss=1.4443, val_loss=1.6523, val_acc=0.6080
Epoch 30: train_loss=1.4497, val_loss=1.6450, val_acc=0.6140
Epoch 31: train_loss=1.4239, val_loss=1.6374, val_acc=0.6320
Epoch 32: train_loss=1.4095, val_loss=1.6297, val_acc=0.6340
Epoch 33: train_loss=1.4187, val_loss=1.6221, val_acc=0.6380
Epoch 34: train_loss=1.3796, val_loss=1.6148, val_acc=0.6400
Epoch 35: train_loss=1.3480, val_loss=1.6068, val_acc=0.6380
Epoch 36: train_loss=1.3618, val_loss=1.5989, val_acc=0.6380
Epoch 37: train_loss=1.3498, val_loss=1.5906, val_acc=0.6460
Epoch 38: train_loss=1.2866, val_loss=1.5817, val_acc=0.6540
Epoch 39: train_loss=1.3104, val_loss=1.5728, val_acc=0.6540
Epoch 40: train_loss=1.2748, val_loss=1.5631, val_acc=0.6620
Epoch 41: train_loss=1.2610, val_loss=1.5542, val_acc=0.6720
Epoch 42: train_loss=1.2447, val_loss=1.5460, val_acc=0.6720
Epoch 43: train_loss=1.2350, val_loss=1.5366, val_acc=0.6760
Epoch 44: train_loss=1.2000, val_loss=1.5285, val_acc=0.6760
Epoch 45: train_loss=1.1943, val_loss=1.5211, val_acc=0.6740
Epoch 46: train_loss=1.1577, val_loss=1.5132, val_acc=0.6780
Epoch 47: train_loss=1.1940, val_loss=1.5054, val_acc=0.6700
Epoch 48: train_loss=1.1650, val_loss=1.4975, val_acc=0.6660
Epoch 49: train_loss=1.1731, val_loss=1.4897, val_acc=0.6680
