Epoch 1: train_loss=1.9462, val_loss=1.8333, val_acc=0.4600
Epoch 2: train_loss=1.8204, val_loss=1.7975, val_acc=0.7020
Epoch 3: train_loss=1.6686, val_loss=1.7759, val_acc=0.5400
Epoch 4: train_loss=1.5439, val_loss=1.7210, val_acc=0.5700
Epoch 5: train_loss=1.4250, val_loss=1.6387, val_acc=0.6840
Epoch 6: train_loss=1.3055, val_loss=1.5525, val_acc=0.7440
Epoch 7: train_loss=1.1941, val_loss=1.4784, val_acc=0.7620
Epoch 8: train_loss=1.0959, val_loss=1.4209, val_acc=0.7580
Epoch 9: train_loss=1.0075, val_loss=1.3756, val_acc=0.7580
Epoch 10: train_loss=0.9242, val_loss=1.3386, val_acc=0.7560
Epoch 11: train_loss=0.8464, val_loss=1.3076, val_acc=0.7540
Epoch 12: train_loss=0.7766, val_loss=1.2789, val_acc=0.7480
Epoch 13: train_loss=0.7153, val_loss=1.2485, val_acc=0.7420
Epoch 14: train_loss=0.6610, val_loss=1.2142, val_acc=0.7460
Epoch 15: train_loss=0.6116, val_loss=1.1770, val_acc=0.7500
Epoch 16: train_loss=0.5664, val_loss=1.1400, val_acc=0.7660
Epoch 17: train_loss=0.5257, val_loss=1.1065, val_acc=0.7800
Epoch 18: train_loss=0.4896, val_loss=1.0785, val_acc=0.7820
Epoch 19: train_loss=0.4580, val_loss=1.0562, val_acc=0.7820
Epoch 20: train_loss=0.4299, val_loss=1.0387, val_acc=0.7800
Epoch 21: train_loss=0.4045, val_loss=1.0250, val_acc=0.7760
Epoch 22: train_loss=0.3815, val_loss=1.0139, val_acc=0.7700
Epoch 23: train_loss=0.3608, val_loss=1.0043, val_acc=0.7700
Epoch 24: train_loss=0.3423, val_loss=0.9952, val_acc=0.7700
Epoch 25: train_loss=0.3260, val_loss=0.9857, val_acc=0.7680
Epoch 26: train_loss=0.3116, val_loss=0.9754, val_acc=0.7720
Epoch 27: train_loss=0.2986, val_loss=0.9641, val_acc=0.7720
Epoch 28: train_loss=0.2869, val_loss=0.9526, val_acc=0.7780
Epoch 29: train_loss=0.2763, val_loss=0.9416, val_acc=0.7840
Epoch 30: train_loss=0.2669, val_loss=0.9318, val_acc=0.7840
Epoch 31: train_loss=0.2585, val_loss=0.9236, val_acc=0.7840
Epoch 32: train_loss=0.2510, val_loss=0.9174, val_acc=0.7840
Epoch 33: train_loss=0.2444, val_loss=0.9128, val_acc=0.7820
Epoch 34: train_loss=0.2386, val_loss=0.9095, val_acc=0.7840
Epoch 35: train_loss=0.2333, val_loss=0.9071, val_acc=0.7820
Epoch 36: train_loss=0.2286, val_loss=0.9052, val_acc=0.7780
Epoch 37: train_loss=0.2245, val_loss=0.9032, val_acc=0.7780
Epoch 38: train_loss=0.2208, val_loss=0.9008, val_acc=0.7800
Epoch 39: train_loss=0.2176, val_loss=0.8978, val_acc=0.7800
Epoch 40: train_loss=0.2147, val_loss=0.8942, val_acc=0.7840
Epoch 41: train_loss=0.2122, val_loss=0.8903, val_acc=0.7840
Epoch 42: train_loss=0.2100, val_loss=0.8864, val_acc=0.7840
Epoch 43: train_loss=0.2081, val_loss=0.8827, val_acc=0.7820
Epoch 44: train_loss=0.2064, val_loss=0.8796, val_acc=0.7800
Epoch 45: train_loss=0.2049, val_loss=0.8771, val_acc=0.7820
Epoch 46: train_loss=0.2036, val_loss=0.8753, val_acc=0.7840
Epoch 47: train_loss=0.2025, val_loss=0.8741, val_acc=0.7840
Epoch 48: train_loss=0.2015, val_loss=0.8732, val_acc=0.7820
Epoch 49: train_loss=0.2006, val_loss=0.8725, val_acc=0.7820
Epoch 50: train_loss=0.1998, val_loss=0.8717, val_acc=0.7840
