Epoch 1: train_loss=1.7917, val_loss=1.7808, val_acc=0.3960
Epoch 2: train_loss=1.6574, val_loss=1.6939, val_acc=0.6260
Epoch 3: train_loss=1.5017, val_loss=1.6302, val_acc=0.5200
Epoch 4: train_loss=1.3750, val_loss=1.5780, val_acc=0.5800
Epoch 5: train_loss=1.2533, val_loss=1.5338, val_acc=0.6740
Epoch 6: train_loss=1.1334, val_loss=1.5012, val_acc=0.7040
Epoch 7: train_loss=1.0251, val_loss=1.4779, val_acc=0.6600
Epoch 8: train_loss=0.9312, val_loss=1.4548, val_acc=0.6400
Epoch 9: train_loss=0.8474, val_loss=1.4256, val_acc=0.6440
Epoch 10: train_loss=0.7703, val_loss=1.3911, val_acc=0.6720
Epoch 11: train_loss=0.7003, val_loss=1.3557, val_acc=0.6940
Epoch 12: train_loss=0.6387, val_loss=1.3232, val_acc=0.7060
Epoch 13: train_loss=0.5859, val_loss=1.2952, val_acc=0.7060
Epoch 14: train_loss=0.5403, val_loss=1.2722, val_acc=0.7040
Epoch 15: train_loss=0.5001, val_loss=1.2540, val_acc=0.7060
Epoch 16: train_loss=0.4642, val_loss=1.2407, val_acc=0.7080
Epoch 17: train_loss=0.4324, val_loss=1.2317, val_acc=0.6940
Epoch 18: train_loss=0.4047, val_loss=1.2259, val_acc=0.6860
Epoch 19: train_loss=0.3810, val_loss=1.2214, val_acc=0.6780
Epoch 20: train_loss=0.3606, val_loss=1.2164, val_acc=0.6720
Epoch 21: train_loss=0.3429, val_loss=1.2097, val_acc=0.6660
Epoch 22: train_loss=0.3273, val_loss=1.2008, val_acc=0.6740
Epoch 23: train_loss=0.3135, val_loss=1.1904, val_acc=0.6780
Epoch 24: train_loss=0.3014, val_loss=1.1795, val_acc=0.6840
Epoch 25: train_loss=0.2909, val_loss=1.1691, val_acc=0.6940
Epoch 26: train_loss=0.2819, val_loss=1.1601, val_acc=0.6960
Epoch 27: train_loss=0.2744, val_loss=1.1530, val_acc=0.6940
Epoch 28: train_loss=0.2680, val_loss=1.1479, val_acc=0.6920
Epoch 29: train_loss=0.2624, val_loss=1.1447, val_acc=0.6940
Epoch 30: train_loss=0.2576, val_loss=1.1433, val_acc=0.6940
Epoch 31: train_loss=0.2535, val_loss=1.1432, val_acc=0.6960
Epoch 32: train_loss=0.2500, val_loss=1.1438, val_acc=0.6960
Epoch 33: train_loss=0.2472, val_loss=1.1444, val_acc=0.6880
Epoch 34: train_loss=0.2451, val_loss=1.1444, val_acc=0.6880
Epoch 35: train_loss=0.2434, val_loss=1.1433, val_acc=0.6900
Epoch 36: train_loss=0.2420, val_loss=1.1410, val_acc=0.6840
Epoch 37: train_loss=0.2410, val_loss=1.1379, val_acc=0.6820
Epoch 38: train_loss=0.2402, val_loss=1.1343, val_acc=0.6820
Epoch 39: train_loss=0.2396, val_loss=1.1307, val_acc=0.6840
Epoch 40: train_loss=0.2393, val_loss=1.1275, val_acc=0.6900
Epoch 41: train_loss=0.2392, val_loss=1.1251, val_acc=0.6900
Epoch 42: train_loss=0.2392, val_loss=1.1235, val_acc=0.6900
Epoch 43: train_loss=0.2393, val_loss=1.1226, val_acc=0.6900
Epoch 44: train_loss=0.2395, val_loss=1.1222, val_acc=0.6940
Epoch 45: train_loss=0.2397, val_loss=1.1222, val_acc=0.6880
Epoch 46: train_loss=0.2399, val_loss=1.1221, val_acc=0.6860
Epoch 47: train_loss=0.2402, val_loss=1.1218, val_acc=0.6860
Epoch 48: train_loss=0.2404, val_loss=1.1211, val_acc=0.6860
Epoch 49: train_loss=0.2406, val_loss=1.1199, val_acc=0.6860
Epoch 50: train_loss=0.2408, val_loss=1.1182, val_acc=0.6860
Epoch 51: train_loss=0.2409, val_loss=1.1162, val_acc=0.6860
Epoch 52: train_loss=0.2410, val_loss=1.1140, val_acc=0.6860
Epoch 53: train_loss=0.2409, val_loss=1.1120, val_acc=0.6840
Epoch 54: train_loss=0.2409, val_loss=1.1102, val_acc=0.6840
Epoch 55: train_loss=0.2407, val_loss=1.1087, val_acc=0.6820
Epoch 56: train_loss=0.2405, val_loss=1.1074, val_acc=0.6800
Epoch 57: train_loss=0.2403, val_loss=1.1063, val_acc=0.6820
Epoch 58: train_loss=0.2399, val_loss=1.1054, val_acc=0.6820
Epoch 59: train_loss=0.2395, val_loss=1.1044, val_acc=0.6820
Epoch 60: train_loss=0.2391, val_loss=1.1034, val_acc=0.6800
Epoch 61: train_loss=0.2386, val_loss=1.1022, val_acc=0.6820
Epoch 62: train_loss=0.2380, val_loss=1.1009, val_acc=0.6820
Epoch 63: train_loss=0.2375, val_loss=1.0993, val_acc=0.6820
Epoch 64: train_loss=0.2368, val_loss=1.0976, val_acc=0.6820
Epoch 65: train_loss=0.2362, val_loss=1.0959, val_acc=0.6820
Epoch 66: train_loss=0.2355, val_loss=1.0942, val_acc=0.6820
Epoch 67: train_loss=0.2348, val_loss=1.0926, val_acc=0.6840
Epoch 68: train_loss=0.2341, val_loss=1.0912, val_acc=0.6840
Epoch 69: train_loss=0.2334, val_loss=1.0899, val_acc=0.6840
Epoch 70: train_loss=0.2327, val_loss=1.0888, val_acc=0.6860
Epoch 71: train_loss=0.2319, val_loss=1.0878, val_acc=0.6840
Epoch 72: train_loss=0.2312, val_loss=1.0868, val_acc=0.6840
Epoch 73: train_loss=0.2305, val_loss=1.0858, val_acc=0.6840
Epoch 74: train_loss=0.2298, val_loss=1.0847, val_acc=0.6860
Epoch 75: train_loss=0.2291, val_loss=1.0835, val_acc=0.6860
Epoch 76: train_loss=0.2284, val_loss=1.0821, val_acc=0.6880
Epoch 77: train_loss=0.2277, val_loss=1.0807, val_acc=0.6880
Epoch 78: train_loss=0.2271, val_loss=1.0792, val_acc=0.6900
Epoch 79: train_loss=0.2264, val_loss=1.0779, val_acc=0.6920
Epoch 80: train_loss=0.2258, val_loss=1.0767, val_acc=0.6920
Epoch 81: train_loss=0.2252, val_loss=1.0756, val_acc=0.6920
Epoch 82: train_loss=0.2246, val_loss=1.0747, val_acc=0.6920
Epoch 83: train_loss=0.2240, val_loss=1.0739, val_acc=0.6920
Epoch 84: train_loss=0.2235, val_loss=1.0732, val_acc=0.6920
Epoch 85: train_loss=0.2230, val_loss=1.0723, val_acc=0.6920
Epoch 86: train_loss=0.2224, val_loss=1.0714, val_acc=0.6940
Epoch 87: train_loss=0.2219, val_loss=1.0704, val_acc=0.6940
Epoch 88: train_loss=0.2215, val_loss=1.0693, val_acc=0.6940
Epoch 89: train_loss=0.2210, val_loss=1.0681, val_acc=0.6940
Epoch 90: train_loss=0.2205, val_loss=1.0670, val_acc=0.6940
Epoch 91: train_loss=0.2201, val_loss=1.0660, val_acc=0.6940
Epoch 92: train_loss=0.2197, val_loss=1.0651, val_acc=0.6940
Epoch 93: train_loss=0.2193, val_loss=1.0643, val_acc=0.6940
Epoch 94: train_loss=0.2189, val_loss=1.0635, val_acc=0.6940
Epoch 95: train_loss=0.2185, val_loss=1.0628, val_acc=0.6940
Epoch 96: train_loss=0.2181, val_loss=1.0621, val_acc=0.6940
Epoch 97: train_loss=0.2177, val_loss=1.0614, val_acc=0.6940
Epoch 98: train_loss=0.2174, val_loss=1.0605, val_acc=0.6960
Epoch 99: train_loss=0.2170, val_loss=1.0597, val_acc=0.6960
Epoch 100: train_loss=0.2167, val_loss=1.0588, val_acc=0.6960

Final test accuracy: 0.6850
