Epoch 1: train_loss=1.0994, val_loss=1.0534, val_acc=0.3880
Epoch 2: train_loss=1.0313, val_loss=1.0094, val_acc=0.7280
Epoch 3: train_loss=0.9421, val_loss=0.9794, val_acc=0.6200
Epoch 4: train_loss=0.8769, val_loss=0.9419, val_acc=0.5920
Epoch 5: train_loss=0.8174, val_loss=0.8983, val_acc=0.6960
Epoch 6: train_loss=0.7563, val_loss=0.8591, val_acc=0.7340
Epoch 7: train_loss=0.7007, val_loss=0.8304, val_acc=0.7480
Epoch 8: train_loss=0.6544, val_loss=0.8090, val_acc=0.7560
Epoch 9: train_loss=0.6138, val_loss=0.7885, val_acc=0.7580
Epoch 10: train_loss=0.5747, val_loss=0.7676, val_acc=0.7560
Epoch 11: train_loss=0.5372, val_loss=0.7479, val_acc=0.7580
Epoch 12: train_loss=0.5035, val_loss=0.7304, val_acc=0.7440
Epoch 13: train_loss=0.4741, val_loss=0.7144, val_acc=0.7540
Epoch 14: train_loss=0.4479, val_loss=0.6993, val_acc=0.7660
Epoch 15: train_loss=0.4232, val_loss=0.6851, val_acc=0.7600
Epoch 16: train_loss=0.3996, val_loss=0.6730, val_acc=0.7560
Epoch 17: train_loss=0.3776, val_loss=0.6635, val_acc=0.7560
Epoch 18: train_loss=0.3578, val_loss=0.6564, val_acc=0.7620
Epoch 19: train_loss=0.3402, val_loss=0.6503, val_acc=0.7680
Epoch 20: train_loss=0.3240, val_loss=0.6439, val_acc=0.7680
Epoch 21: train_loss=0.3087, val_loss=0.6368, val_acc=0.7660
Epoch 22: train_loss=0.2941, val_loss=0.6294, val_acc=0.7640
Epoch 23: train_loss=0.2806, val_loss=0.6222, val_acc=0.7660
Epoch 24: train_loss=0.2683, val_loss=0.6157, val_acc=0.7740
Epoch 25: train_loss=0.2570, val_loss=0.6099, val_acc=0.7700
Epoch 26: train_loss=0.2467, val_loss=0.6049, val_acc=0.7800
Epoch 27: train_loss=0.2371, val_loss=0.6007, val_acc=0.7760
Epoch 28: train_loss=0.2279, val_loss=0.5974, val_acc=0.7720
Epoch 29: train_loss=0.2193, val_loss=0.5950, val_acc=0.7700
Epoch 30: train_loss=0.2113, val_loss=0.5934, val_acc=0.7720
Epoch 31: train_loss=0.2039, val_loss=0.5921, val_acc=0.7700
Epoch 32: train_loss=0.1972, val_loss=0.5907, val_acc=0.7740
Epoch 33: train_loss=0.1909, val_loss=0.5890, val_acc=0.7740
