Epoch 1: train_loss=1.7919, val_loss=1.7347, val_acc=0.4720
Epoch 2: train_loss=1.6668, val_loss=1.6843, val_acc=0.6580
Epoch 3: train_loss=1.5159, val_loss=1.6538, val_acc=0.4640
Epoch 4: train_loss=1.3963, val_loss=1.6089, val_acc=0.5240
Epoch 5: train_loss=1.2815, val_loss=1.5524, val_acc=0.6640
Epoch 6: train_loss=1.1668, val_loss=1.4997, val_acc=0.7120
Epoch 7: train_loss=1.0631, val_loss=1.4587, val_acc=0.6700
Epoch 8: train_loss=0.9742, val_loss=1.4262, val_acc=0.6560
Epoch 9: train_loss=0.8953, val_loss=1.3968, val_acc=0.6660
Epoch 10: train_loss=0.8219, val_loss=1.3697, val_acc=0.6840
Epoch 11: train_loss=0.7546, val_loss=1.3462, val_acc=0.7100
Epoch 12: train_loss=0.6957, val_loss=1.3259, val_acc=0.7000
Epoch 13: train_loss=0.6455, val_loss=1.3065, val_acc=0.7040
Epoch 14: train_loss=0.6020, val_loss=1.2861, val_acc=0.7020
Epoch 15: train_loss=0.5630, val_loss=1.2648, val_acc=0.7020
Epoch 16: train_loss=0.5278, val_loss=1.2446, val_acc=0.7060
Epoch 17: train_loss=0.4967, val_loss=1.2274, val_acc=0.7100
Epoch 18: train_loss=0.4698, val_loss=1.2138, val_acc=0.7080
Epoch 19: train_loss=0.4467, val_loss=1.2034, val_acc=0.7040
Epoch 20: train_loss=0.4267, val_loss=1.1952, val_acc=0.6980
Epoch 21: train_loss=0.4089, val_loss=1.1887, val_acc=0.6960
Epoch 22: train_loss=0.3929, val_loss=1.1832, val_acc=0.6980
Epoch 23: train_loss=0.3788, val_loss=1.1784, val_acc=0.6940
Epoch 24: train_loss=0.3666, val_loss=1.1738, val_acc=0.6920
Epoch 25: train_loss=0.3561, val_loss=1.1685, val_acc=0.6940
Epoch 26: train_loss=0.3471, val_loss=1.1624, val_acc=0.6980
Epoch 27: train_loss=0.3392, val_loss=1.1556, val_acc=0.6980
Epoch 28: train_loss=0.3322, val_loss=1.1486, val_acc=0.6920
Epoch 29: train_loss=0.3262, val_loss=1.1421, val_acc=0.6980
Epoch 30: train_loss=0.3210, val_loss=1.1367, val_acc=0.6960
Epoch 31: train_loss=0.3167, val_loss=1.1326, val_acc=0.6980
Epoch 32: train_loss=0.3131, val_loss=1.1299, val_acc=0.6960
Epoch 33: train_loss=0.3100, val_loss=1.1284, val_acc=0.6940
Epoch 34: train_loss=0.3074, val_loss=1.1280, val_acc=0.6900
Epoch 35: train_loss=0.3052, val_loss=1.1281, val_acc=0.6900
Epoch 36: train_loss=0.3034, val_loss=1.1283, val_acc=0.6940
Epoch 37: train_loss=0.3021, val_loss=1.1280, val_acc=0.6900
Epoch 38: train_loss=0.3010, val_loss=1.1268, val_acc=0.6920
Epoch 39: train_loss=0.3002, val_loss=1.1247, val_acc=0.6900
Epoch 40: train_loss=0.2995, val_loss=1.1218, val_acc=0.6920
Epoch 41: train_loss=0.2990, val_loss=1.1185, val_acc=0.6920
Epoch 42: train_loss=0.2987, val_loss=1.1153, val_acc=0.6940
Epoch 43: train_loss=0.2986, val_loss=1.1126, val_acc=0.6940
Epoch 44: train_loss=0.2985, val_loss=1.1106, val_acc=0.6940
Epoch 45: train_loss=0.2984, val_loss=1.1093, val_acc=0.6940
Epoch 46: train_loss=0.2983, val_loss=1.1089, val_acc=0.6940
Epoch 47: train_loss=0.2983, val_loss=1.1089, val_acc=0.6920
Epoch 48: train_loss=0.2982, val_loss=1.1092, val_acc=0.6980
Epoch 49: train_loss=0.2982, val_loss=1.1092, val_acc=0.6960
Epoch 50: train_loss=0.2981, val_loss=1.1087, val_acc=0.6960
Epoch 51: train_loss=0.2980, val_loss=1.1075, val_acc=0.6960
Epoch 52: train_loss=0.2978, val_loss=1.1057, val_acc=0.6920
Epoch 53: train_loss=0.2976, val_loss=1.1035, val_acc=0.6940
Epoch 54: train_loss=0.2973, val_loss=1.1012, val_acc=0.6940
Epoch 55: train_loss=0.2970, val_loss=1.0990, val_acc=0.6940
Epoch 56: train_loss=0.2966, val_loss=1.0971, val_acc=0.6980
Epoch 57: train_loss=0.2961, val_loss=1.0957, val_acc=0.7020
Epoch 58: train_loss=0.2956, val_loss=1.0946, val_acc=0.7000
Epoch 59: train_loss=0.2951, val_loss=1.0938, val_acc=0.7020
Epoch 60: train_loss=0.2945, val_loss=1.0931, val_acc=0.7020
Epoch 61: train_loss=0.2938, val_loss=1.0923, val_acc=0.7040
Epoch 62: train_loss=0.2931, val_loss=1.0913, val_acc=0.7040
Epoch 63: train_loss=0.2924, val_loss=1.0901, val_acc=0.7040
Epoch 64: train_loss=0.2917, val_loss=1.0886, val_acc=0.7040
Epoch 65: train_loss=0.2909, val_loss=1.0870, val_acc=0.7040
Epoch 66: train_loss=0.2902, val_loss=1.0853, val_acc=0.7040
Epoch 67: train_loss=0.2894, val_loss=1.0838, val_acc=0.7040
Epoch 68: train_loss=0.2885, val_loss=1.0824, val_acc=0.7040
Epoch 69: train_loss=0.2877, val_loss=1.0811, val_acc=0.7040
Epoch 70: train_loss=0.2869, val_loss=1.0799, val_acc=0.7040
Epoch 71: train_loss=0.2861, val_loss=1.0789, val_acc=0.7040
Epoch 72: train_loss=0.2853, val_loss=1.0778, val_acc=0.7040
Epoch 73: train_loss=0.2845, val_loss=1.0767, val_acc=0.7040
Epoch 74: train_loss=0.2837, val_loss=1.0756, val_acc=0.7040
Epoch 75: train_loss=0.2829, val_loss=1.0745, val_acc=0.7040
Epoch 76: train_loss=0.2822, val_loss=1.0734, val_acc=0.7040
Epoch 77: train_loss=0.2815, val_loss=1.0724, val_acc=0.7040
Epoch 78: train_loss=0.2807, val_loss=1.0713, val_acc=0.7040
Epoch 79: train_loss=0.2800, val_loss=1.0703, val_acc=0.7040
Epoch 80: train_loss=0.2793, val_loss=1.0693, val_acc=0.7040
Epoch 81: train_loss=0.2787, val_loss=1.0682, val_acc=0.7040
