Epoch 1: train_loss=1.0989, val_loss=1.0964, val_acc=0.4860
Epoch 2: train_loss=1.0918, val_loss=1.0951, val_acc=0.4020
Epoch 3: train_loss=1.0869, val_loss=1.0931, val_acc=0.3640
Epoch 4: train_loss=1.0755, val_loss=1.0898, val_acc=0.3960
Epoch 5: train_loss=1.0674, val_loss=1.0860, val_acc=0.4240
Epoch 6: train_loss=1.0602, val_loss=1.0813, val_acc=0.4840
Epoch 7: train_loss=1.0469, val_loss=1.0761, val_acc=0.5480
Epoch 8: train_loss=1.0451, val_loss=1.0704, val_acc=0.5840
Epoch 9: train_loss=1.0261, val_loss=1.0640, val_acc=0.6400
Epoch 10: train_loss=1.0233, val_loss=1.0574, val_acc=0.6640
Epoch 11: train_loss=1.0174, val_loss=1.0506, val_acc=0.6740
Epoch 12: train_loss=0.9923, val_loss=1.0425, val_acc=0.7000
Epoch 13: train_loss=0.9767, val_loss=1.0333, val_acc=0.7180
Epoch 14: train_loss=0.9607, val_loss=1.0241, val_acc=0.7260
Epoch 15: train_loss=0.9453, val_loss=1.0142, val_acc=0.7340
Epoch 16: train_loss=0.9342, val_loss=1.0042, val_acc=0.7420
Epoch 17: train_loss=0.9287, val_loss=0.9949, val_acc=0.7420
Epoch 18: train_loss=0.9167, val_loss=0.9857, val_acc=0.7380
Epoch 19: train_loss=0.8980, val_loss=0.9764, val_acc=0.7380
Epoch 20: train_loss=0.8866, val_loss=0.9674, val_acc=0.7380
Epoch 21: train_loss=0.8797, val_loss=0.9582, val_acc=0.7360
Epoch 22: train_loss=0.8428, val_loss=0.9490, val_acc=0.7360
Epoch 23: train_loss=0.8384, val_loss=0.9397, val_acc=0.7320
Epoch 24: train_loss=0.8204, val_loss=0.9300, val_acc=0.7360
Epoch 25: train_loss=0.7940, val_loss=0.9201, val_acc=0.7420
Epoch 26: train_loss=0.7825, val_loss=0.9103, val_acc=0.7440
Epoch 27: train_loss=0.7908, val_loss=0.9000, val_acc=0.7380
Epoch 28: train_loss=0.7226, val_loss=0.8899, val_acc=0.7380
Epoch 29: train_loss=0.7184, val_loss=0.8796, val_acc=0.7460
Epoch 30: train_loss=0.7376, val_loss=0.8691, val_acc=0.7500
Epoch 31: train_loss=0.6983, val_loss=0.8582, val_acc=0.7500
Epoch 32: train_loss=0.6784, val_loss=0.8473, val_acc=0.7500
Epoch 33: train_loss=0.6857, val_loss=0.8370, val_acc=0.7520
Epoch 34: train_loss=0.6819, val_loss=0.8272, val_acc=0.7520
Epoch 35: train_loss=0.6262, val_loss=0.8174, val_acc=0.7520
Epoch 36: train_loss=0.6226, val_loss=0.8085, val_acc=0.7560
Epoch 37: train_loss=0.6176, val_loss=0.7998, val_acc=0.7580
Epoch 38: train_loss=0.6041, val_loss=0.7915, val_acc=0.7600
Epoch 39: train_loss=0.5975, val_loss=0.7835, val_acc=0.7620
Epoch 40: train_loss=0.5887, val_loss=0.7750, val_acc=0.7620
Epoch 41: train_loss=0.5566, val_loss=0.7668, val_acc=0.7580
Epoch 42: train_loss=0.5247, val_loss=0.7587, val_acc=0.7540
Epoch 43: train_loss=0.5115, val_loss=0.7512, val_acc=0.7560
Epoch 44: train_loss=0.5098, val_loss=0.7434, val_acc=0.7620
Epoch 45: train_loss=0.5188, val_loss=0.7355, val_acc=0.7660
Epoch 46: train_loss=0.4858, val_loss=0.7281, val_acc=0.7680
Epoch 47: train_loss=0.5065, val_loss=0.7212, val_acc=0.7640
Epoch 48: train_loss=0.4953, val_loss=0.7142, val_acc=0.7640
Epoch 49: train_loss=0.4866, val_loss=0.7089, val_acc=0.7660
Epoch 50: train_loss=0.5033, val_loss=0.7042, val_acc=0.7700
Epoch 51: train_loss=0.4417, val_loss=0.7004, val_acc=0.7700
Epoch 52: train_loss=0.4026, val_loss=0.6965, val_acc=0.7780
Epoch 53: train_loss=0.4338, val_loss=0.6929, val_acc=0.7780
