Epoch 1: train_loss=1.0999, val_loss=1.0997, val_acc=0.2000
Epoch 2: train_loss=1.0957, val_loss=1.0990, val_acc=0.1960
Epoch 3: train_loss=1.0912, val_loss=1.0972, val_acc=0.2040
Epoch 4: train_loss=1.0851, val_loss=1.0943, val_acc=0.2420
Epoch 5: train_loss=1.0773, val_loss=1.0910, val_acc=0.3400
Epoch 6: train_loss=1.0728, val_loss=1.0869, val_acc=0.4220
Epoch 7: train_loss=1.0697, val_loss=1.0820, val_acc=0.5220
Epoch 8: train_loss=1.0528, val_loss=1.0772, val_acc=0.5380
Epoch 9: train_loss=1.0499, val_loss=1.0721, val_acc=0.5560
Epoch 10: train_loss=1.0417, val_loss=1.0662, val_acc=0.5860
Epoch 11: train_loss=1.0340, val_loss=1.0599, val_acc=0.6000
Epoch 12: train_loss=1.0215, val_loss=1.0530, val_acc=0.6180
Epoch 13: train_loss=1.0140, val_loss=1.0457, val_acc=0.6420
Epoch 14: train_loss=0.9940, val_loss=1.0385, val_acc=0.6720
Epoch 15: train_loss=0.9895, val_loss=1.0308, val_acc=0.6960
Epoch 16: train_loss=0.9702, val_loss=1.0229, val_acc=0.7020
Epoch 17: train_loss=0.9603, val_loss=1.0151, val_acc=0.7160
Epoch 18: train_loss=0.9582, val_loss=1.0070, val_acc=0.7220
Epoch 19: train_loss=0.9369, val_loss=0.9986, val_acc=0.7300
Epoch 20: train_loss=0.9367, val_loss=0.9901, val_acc=0.7300
Epoch 21: train_loss=0.9064, val_loss=0.9814, val_acc=0.7280
Epoch 22: train_loss=0.8946, val_loss=0.9725, val_acc=0.7300
Epoch 23: train_loss=0.8973, val_loss=0.9633, val_acc=0.7320
Epoch 24: train_loss=0.8677, val_loss=0.9532, val_acc=0.7360
Epoch 25: train_loss=0.8561, val_loss=0.9432, val_acc=0.7380
Epoch 26: train_loss=0.8472, val_loss=0.9332, val_acc=0.7400
Epoch 27: train_loss=0.8145, val_loss=0.9230, val_acc=0.7440
Epoch 28: train_loss=0.8047, val_loss=0.9133, val_acc=0.7540
Epoch 29: train_loss=0.7828, val_loss=0.9037, val_acc=0.7520
Epoch 30: train_loss=0.7940, val_loss=0.8941, val_acc=0.7520
Epoch 31: train_loss=0.7793, val_loss=0.8849, val_acc=0.7560
Epoch 32: train_loss=0.7590, val_loss=0.8763, val_acc=0.7560
Epoch 33: train_loss=0.7160, val_loss=0.8677, val_acc=0.7540
Epoch 34: train_loss=0.7254, val_loss=0.8589, val_acc=0.7540
Epoch 35: train_loss=0.7131, val_loss=0.8495, val_acc=0.7580
Epoch 36: train_loss=0.7034, val_loss=0.8405, val_acc=0.7560
Epoch 37: train_loss=0.6811, val_loss=0.8312, val_acc=0.7580
Epoch 38: train_loss=0.6585, val_loss=0.8230, val_acc=0.7600
Epoch 39: train_loss=0.6378, val_loss=0.8153, val_acc=0.7600
Epoch 40: train_loss=0.6714, val_loss=0.8077, val_acc=0.7600
Epoch 41: train_loss=0.6270, val_loss=0.8005, val_acc=0.7580
Epoch 42: train_loss=0.6413, val_loss=0.7939, val_acc=0.7600
Epoch 43: train_loss=0.6112, val_loss=0.7878, val_acc=0.7600
Epoch 44: train_loss=0.5866, val_loss=0.7807, val_acc=0.7620
Epoch 45: train_loss=0.5592, val_loss=0.7740, val_acc=0.7580
Epoch 46: train_loss=0.5737, val_loss=0.7664, val_acc=0.7560
Epoch 47: train_loss=0.5697, val_loss=0.7593, val_acc=0.7580
Epoch 48: train_loss=0.5193, val_loss=0.7527, val_acc=0.7600
Epoch 49: train_loss=0.5152, val_loss=0.7467, val_acc=0.7560
Epoch 50: train_loss=0.5471, val_loss=0.7416, val_acc=0.7540
Epoch 51: train_loss=0.5354, val_loss=0.7359, val_acc=0.7580
Epoch 52: train_loss=0.5176, val_loss=0.7309, val_acc=0.7600
Epoch 53: train_loss=0.4884, val_loss=0.7264, val_acc=0.7600
Epoch 54: train_loss=0.5170, val_loss=0.7211, val_acc=0.7640
Epoch 55: train_loss=0.4966, val_loss=0.7158, val_acc=0.7640
Epoch 56: train_loss=0.4672, val_loss=0.7102, val_acc=0.7660
Epoch 57: train_loss=0.4845, val_loss=0.7053, val_acc=0.7720
Epoch 58: train_loss=0.4420, val_loss=0.7004, val_acc=0.7680
Epoch 59: train_loss=0.4794, val_loss=0.6960, val_acc=0.7680
Epoch 60: train_loss=0.4274, val_loss=0.6925, val_acc=0.7700
Epoch 61: train_loss=0.4330, val_loss=0.6892, val_acc=0.7660
Epoch 62: train_loss=0.4072, val_loss=0.6857, val_acc=0.7740
Epoch 63: train_loss=0.4700, val_loss=0.6817, val_acc=0.7700
Epoch 64: train_loss=0.4355, val_loss=0.6776, val_acc=0.7680
Epoch 65: train_loss=0.4168, val_loss=0.6729, val_acc=0.7680
Epoch 66: train_loss=0.4039, val_loss=0.6690, val_acc=0.7740
Epoch 67: train_loss=0.4133, val_loss=0.6668, val_acc=0.7760
Epoch 68: train_loss=0.3893, val_loss=0.6648, val_acc=0.7760
Epoch 69: train_loss=0.3992, val_loss=0.6629, val_acc=0.7740
Epoch 70: train_loss=0.3732, val_loss=0.6612, val_acc=0.7760
Epoch 71: train_loss=0.3909, val_loss=0.6590, val_acc=0.7800
Epoch 72: train_loss=0.3523, val_loss=0.6566, val_acc=0.7820
Epoch 73: train_loss=0.3461, val_loss=0.6536, val_acc=0.7860
Epoch 74: train_loss=0.3337, val_loss=0.6501, val_acc=0.7880
Epoch 75: train_loss=0.3671, val_loss=0.6461, val_acc=0.7880
Epoch 76: train_loss=0.3415, val_loss=0.6429, val_acc=0.7920
Epoch 77: train_loss=0.3285, val_loss=0.6402, val_acc=0.7920
Epoch 78: train_loss=0.3424, val_loss=0.6382, val_acc=0.7940
