Epoch 1: train_loss=1.0994, val_loss=1.1260, val_acc=0.1960
Epoch 2: train_loss=1.0367, val_loss=1.0213, val_acc=0.6960
Epoch 3: train_loss=0.9438, val_loss=0.9486, val_acc=0.7040
Epoch 4: train_loss=0.8774, val_loss=0.9048, val_acc=0.7040
Epoch 5: train_loss=0.8190, val_loss=0.8746, val_acc=0.7320
Epoch 6: train_loss=0.7586, val_loss=0.8532, val_acc=0.7420
Epoch 7: train_loss=0.7018, val_loss=0.8383, val_acc=0.7480
Epoch 8: train_loss=0.6537, val_loss=0.8243, val_acc=0.7380
Epoch 9: train_loss=0.6130, val_loss=0.8056, val_acc=0.7420
Epoch 10: train_loss=0.5752, val_loss=0.7813, val_acc=0.7460
Epoch 11: train_loss=0.5386, val_loss=0.7549, val_acc=0.7520
Epoch 12: train_loss=0.5041, val_loss=0.7300, val_acc=0.7560
Epoch 13: train_loss=0.4732, val_loss=0.7088, val_acc=0.7620
Epoch 14: train_loss=0.4461, val_loss=0.6917, val_acc=0.7580
Epoch 15: train_loss=0.4220, val_loss=0.6781, val_acc=0.7620
Epoch 16: train_loss=0.3995, val_loss=0.6673, val_acc=0.7640
Epoch 17: train_loss=0.3781, val_loss=0.6588, val_acc=0.7660
Epoch 18: train_loss=0.3579, val_loss=0.6524, val_acc=0.7640
Epoch 19: train_loss=0.3392, val_loss=0.6477, val_acc=0.7620
Epoch 20: train_loss=0.3224, val_loss=0.6438, val_acc=0.7600
Epoch 21: train_loss=0.3073, val_loss=0.6396, val_acc=0.7660
Epoch 22: train_loss=0.2935, val_loss=0.6345, val_acc=0.7640
Epoch 23: train_loss=0.2805, val_loss=0.6282, val_acc=0.7640
Epoch 24: train_loss=0.2683, val_loss=0.6212, val_acc=0.7660
Epoch 25: train_loss=0.2567, val_loss=0.6139, val_acc=0.7720
Epoch 26: train_loss=0.2460, val_loss=0.6071, val_acc=0.7720
Epoch 27: train_loss=0.2361, val_loss=0.6011, val_acc=0.7760
Epoch 28: train_loss=0.2271, val_loss=0.5962, val_acc=0.7740
Epoch 29: train_loss=0.2188, val_loss=0.5923, val_acc=0.7740
Epoch 30: train_loss=0.2111, val_loss=0.5894, val_acc=0.7740
Epoch 31: train_loss=0.2038, val_loss=0.5874, val_acc=0.7720
Epoch 32: train_loss=0.1970, val_loss=0.5860, val_acc=0.7740
Epoch 33: train_loss=0.1905, val_loss=0.5852, val_acc=0.7720
Epoch 34: train_loss=0.1845, val_loss=0.5848, val_acc=0.7760
Epoch 35: train_loss=0.1789, val_loss=0.5844, val_acc=0.7760
Epoch 36: train_loss=0.1737, val_loss=0.5838, val_acc=0.7740
Epoch 37: train_loss=0.1689, val_loss=0.5829, val_acc=0.7760
Epoch 38: train_loss=0.1643, val_loss=0.5817, val_acc=0.7760
Epoch 39: train_loss=0.1601, val_loss=0.5801, val_acc=0.7760
Epoch 40: train_loss=0.1560, val_loss=0.5783, val_acc=0.7760
Epoch 41: train_loss=0.1522, val_loss=0.5764, val_acc=0.7760
Epoch 42: train_loss=0.1486, val_loss=0.5747, val_acc=0.7780
Epoch 43: train_loss=0.1452, val_loss=0.5731, val_acc=0.7800
Epoch 44: train_loss=0.1421, val_loss=0.5718, val_acc=0.7800
Epoch 45: train_loss=0.1392, val_loss=0.5709, val_acc=0.7800
Epoch 46: train_loss=0.1364, val_loss=0.5703, val_acc=0.7800
Epoch 47: train_loss=0.1338, val_loss=0.5701, val_acc=0.7800
Epoch 48: train_loss=0.1313, val_loss=0.5702, val_acc=0.7800
Epoch 49: train_loss=0.1290, val_loss=0.5704, val_acc=0.7800
Epoch 50: train_loss=0.1268, val_loss=0.5708, val_acc=0.7760
Epoch 51: train_loss=0.1248, val_loss=0.5711, val_acc=0.7760
Epoch 52: train_loss=0.1229, val_loss=0.5714, val_acc=0.7760
Epoch 53: train_loss=0.1211, val_loss=0.5715, val_acc=0.7760
Epoch 54: train_loss=0.1194, val_loss=0.5714, val_acc=0.7760
Epoch 55: train_loss=0.1178, val_loss=0.5710, val_acc=0.7760
Epoch 56: train_loss=0.1163, val_loss=0.5705, val_acc=0.7760
Epoch 57: train_loss=0.1149, val_loss=0.5699, val_acc=0.7760
Epoch 58: train_loss=0.1135, val_loss=0.5692, val_acc=0.7760
Epoch 59: train_loss=0.1122, val_loss=0.5686, val_acc=0.7760
