Epoch 1: train_loss=1.7920, val_loss=1.7913, val_acc=0.2280
Epoch 2: train_loss=1.7878, val_loss=1.7911, val_acc=0.2220
Epoch 3: train_loss=1.7834, val_loss=1.7895, val_acc=0.2240
Epoch 4: train_loss=1.7764, val_loss=1.7875, val_acc=0.2340
Epoch 5: train_loss=1.7671, val_loss=1.7856, val_acc=0.2480
Epoch 6: train_loss=1.7581, val_loss=1.7838, val_acc=0.3140
Epoch 7: train_loss=1.7482, val_loss=1.7819, val_acc=0.3200
Epoch 8: train_loss=1.7431, val_loss=1.7796, val_acc=0.3360
Epoch 9: train_loss=1.7323, val_loss=1.7763, val_acc=0.3880
Epoch 10: train_loss=1.7224, val_loss=1.7726, val_acc=0.4040
Epoch 11: train_loss=1.7052, val_loss=1.7686, val_acc=0.4040
Epoch 12: train_loss=1.6997, val_loss=1.7644, val_acc=0.4000
Epoch 13: train_loss=1.6869, val_loss=1.7600, val_acc=0.3960
Epoch 14: train_loss=1.6774, val_loss=1.7554, val_acc=0.4100
Epoch 15: train_loss=1.6697, val_loss=1.7508, val_acc=0.4160
Epoch 16: train_loss=1.6438, val_loss=1.7458, val_acc=0.4240
Epoch 17: train_loss=1.6294, val_loss=1.7405, val_acc=0.4420
Epoch 18: train_loss=1.6221, val_loss=1.7348, val_acc=0.4540
Epoch 19: train_loss=1.6067, val_loss=1.7290, val_acc=0.4740
Epoch 20: train_loss=1.6123, val_loss=1.7230, val_acc=0.4880
Epoch 21: train_loss=1.5839, val_loss=1.7168, val_acc=0.5040
Epoch 22: train_loss=1.5884, val_loss=1.7104, val_acc=0.5200
Epoch 23: train_loss=1.5655, val_loss=1.7038, val_acc=0.5360
Epoch 24: train_loss=1.5361, val_loss=1.6972, val_acc=0.5440
Epoch 25: train_loss=1.5342, val_loss=1.6904, val_acc=0.5500
Epoch 26: train_loss=1.5088, val_loss=1.6838, val_acc=0.5620
Epoch 27: train_loss=1.4992, val_loss=1.6775, val_acc=0.5660
Epoch 28: train_loss=1.4903, val_loss=1.6713, val_acc=0.5660
Epoch 29: train_loss=1.4777, val_loss=1.6653, val_acc=0.5700
Epoch 30: train_loss=1.4597, val_loss=1.6594, val_acc=0.5780
Epoch 31: train_loss=1.4302, val_loss=1.6533, val_acc=0.5740
