Epoch 1: train_loss=1.9454, val_loss=1.9493, val_acc=0.2000
Epoch 2: train_loss=1.9413, val_loss=1.9513, val_acc=0.2040
Epoch 3: train_loss=1.9354, val_loss=1.9513, val_acc=0.1780
Epoch 4: train_loss=1.9298, val_loss=1.9485, val_acc=0.2200
Epoch 5: train_loss=1.9217, val_loss=1.9444, val_acc=0.2360
Epoch 6: train_loss=1.9104, val_loss=1.9404, val_acc=0.2260
Epoch 7: train_loss=1.9034, val_loss=1.9359, val_acc=0.2220
Epoch 8: train_loss=1.8930, val_loss=1.9304, val_acc=0.2440
Epoch 9: train_loss=1.8876, val_loss=1.9238, val_acc=0.2780
Epoch 10: train_loss=1.8777, val_loss=1.9170, val_acc=0.2940
Epoch 11: train_loss=1.8655, val_loss=1.9099, val_acc=0.3140
Epoch 12: train_loss=1.8546, val_loss=1.9024, val_acc=0.3340
Epoch 13: train_loss=1.8386, val_loss=1.8954, val_acc=0.3540
Epoch 14: train_loss=1.8283, val_loss=1.8881, val_acc=0.3820
Epoch 15: train_loss=1.8152, val_loss=1.8806, val_acc=0.4080
Epoch 16: train_loss=1.8046, val_loss=1.8732, val_acc=0.4280
Epoch 17: train_loss=1.7829, val_loss=1.8659, val_acc=0.4640
Epoch 18: train_loss=1.7724, val_loss=1.8583, val_acc=0.5000
Epoch 19: train_loss=1.7443, val_loss=1.8506, val_acc=0.5240
Epoch 20: train_loss=1.7381, val_loss=1.8426, val_acc=0.5480
Epoch 21: train_loss=1.7261, val_loss=1.8341, val_acc=0.5800
Epoch 22: train_loss=1.7026, val_loss=1.8249, val_acc=0.6000
Epoch 23: train_loss=1.6885, val_loss=1.8147, val_acc=0.6280
Epoch 24: train_loss=1.6508, val_loss=1.8044, val_acc=0.6460
Epoch 25: train_loss=1.6595, val_loss=1.7937, val_acc=0.6580
Epoch 26: train_loss=1.6385, val_loss=1.7825, val_acc=0.6700
Epoch 27: train_loss=1.6107, val_loss=1.7713, val_acc=0.6840
