Epoch 1: train_loss=1.7919, val_loss=1.7585, val_acc=0.2920
Epoch 2: train_loss=1.6660, val_loss=1.6879, val_acc=0.6600
Epoch 3: train_loss=1.5160, val_loss=1.6367, val_acc=0.5740
Epoch 4: train_loss=1.3940, val_loss=1.5885, val_acc=0.5720
Epoch 5: train_loss=1.2798, val_loss=1.5399, val_acc=0.6680
Epoch 6: train_loss=1.1665, val_loss=1.4972, val_acc=0.7140
Epoch 7: train_loss=1.0622, val_loss=1.4643, val_acc=0.6840
Epoch 8: train_loss=0.9717, val_loss=1.4369, val_acc=0.6700
Epoch 9: train_loss=0.8927, val_loss=1.4085, val_acc=0.6660
Epoch 10: train_loss=0.8204, val_loss=1.3777, val_acc=0.6820
Epoch 11: train_loss=0.7538, val_loss=1.3472, val_acc=0.7000
Epoch 12: train_loss=0.6944, val_loss=1.3197, val_acc=0.7060
Epoch 13: train_loss=0.6433, val_loss=1.2960, val_acc=0.7080
Epoch 14: train_loss=0.5994, val_loss=1.2755, val_acc=0.7040
Epoch 15: train_loss=0.5610, val_loss=1.2574, val_acc=0.7000
Epoch 16: train_loss=0.5266, val_loss=1.2415, val_acc=0.7000
Epoch 17: train_loss=0.4957, val_loss=1.2281, val_acc=0.7060
Epoch 18: train_loss=0.4684, val_loss=1.2173, val_acc=0.7040
Epoch 19: train_loss=0.4447, val_loss=1.2087, val_acc=0.7000
Epoch 20: train_loss=0.4244, val_loss=1.2013, val_acc=0.6980
Epoch 21: train_loss=0.4069, val_loss=1.1939, val_acc=0.7000
Epoch 22: train_loss=0.3915, val_loss=1.1862, val_acc=0.6980
Epoch 23: train_loss=0.3778, val_loss=1.1782, val_acc=0.6980
Epoch 24: train_loss=0.3655, val_loss=1.1703, val_acc=0.6920
Epoch 25: train_loss=0.3548, val_loss=1.1630, val_acc=0.6940
Epoch 26: train_loss=0.3456, val_loss=1.1565, val_acc=0.6940
Epoch 27: train_loss=0.3377, val_loss=1.1509, val_acc=0.6980
Epoch 28: train_loss=0.3310, val_loss=1.1459, val_acc=0.7000
Epoch 29: train_loss=0.3253, val_loss=1.1416, val_acc=0.6980
Epoch 30: train_loss=0.3202, val_loss=1.1380, val_acc=0.7000
Epoch 31: train_loss=0.3159, val_loss=1.1351, val_acc=0.6960
Epoch 32: train_loss=0.3121, val_loss=1.1330, val_acc=0.6960
Epoch 33: train_loss=0.3090, val_loss=1.1317, val_acc=0.6940
Epoch 34: train_loss=0.3065, val_loss=1.1308, val_acc=0.6900
Epoch 35: train_loss=0.3044, val_loss=1.1300, val_acc=0.6860
Epoch 36: train_loss=0.3028, val_loss=1.1289, val_acc=0.6880
Epoch 37: train_loss=0.3015, val_loss=1.1274, val_acc=0.6880
Epoch 38: train_loss=0.3005, val_loss=1.1254, val_acc=0.6880
Epoch 39: train_loss=0.2996, val_loss=1.1230, val_acc=0.6900
Epoch 40: train_loss=0.2990, val_loss=1.1204, val_acc=0.6920
Epoch 41: train_loss=0.2986, val_loss=1.1178, val_acc=0.6940
Epoch 42: train_loss=0.2983, val_loss=1.1155, val_acc=0.6940
Epoch 43: train_loss=0.2982, val_loss=1.1137, val_acc=0.6960
Epoch 44: train_loss=0.2981, val_loss=1.1123, val_acc=0.6960
