Epoch 1: train_loss=1.9459, val_loss=1.9192, val_acc=0.4480
Epoch 2: train_loss=1.8162, val_loss=1.8120, val_acc=0.7080
Epoch 3: train_loss=1.6669, val_loss=1.7288, val_acc=0.5700
Epoch 4: train_loss=1.5440, val_loss=1.6584, val_acc=0.6540
Epoch 5: train_loss=1.4227, val_loss=1.5970, val_acc=0.7480
Epoch 6: train_loss=1.3022, val_loss=1.5473, val_acc=0.7580
Epoch 7: train_loss=1.1927, val_loss=1.5052, val_acc=0.7240
Epoch 8: train_loss=1.0960, val_loss=1.4607, val_acc=0.7200
Epoch 9: train_loss=1.0064, val_loss=1.4102, val_acc=0.7260
Epoch 10: train_loss=0.9216, val_loss=1.3577, val_acc=0.7500
Epoch 11: train_loss=0.8438, val_loss=1.3080, val_acc=0.7580
Epoch 12: train_loss=0.7751, val_loss=1.2631, val_acc=0.7640
Epoch 13: train_loss=0.7145, val_loss=1.2226, val_acc=0.7640
Epoch 14: train_loss=0.6598, val_loss=1.1866, val_acc=0.7700
Epoch 15: train_loss=0.6096, val_loss=1.1557, val_acc=0.7800
Epoch 16: train_loss=0.5641, val_loss=1.1303, val_acc=0.7760
Epoch 17: train_loss=0.5238, val_loss=1.1094, val_acc=0.7680
Epoch 18: train_loss=0.4885, val_loss=1.0909, val_acc=0.7620
Epoch 19: train_loss=0.4571, val_loss=1.0729, val_acc=0.7620
Epoch 20: train_loss=0.4288, val_loss=1.0547, val_acc=0.7640
Epoch 21: train_loss=0.4031, val_loss=1.0364, val_acc=0.7700
Epoch 22: train_loss=0.3800, val_loss=1.0187, val_acc=0.7700
Epoch 23: train_loss=0.3594, val_loss=1.0023, val_acc=0.7700
Epoch 24: train_loss=0.3413, val_loss=0.9875, val_acc=0.7680
Epoch 25: train_loss=0.3252, val_loss=0.9743, val_acc=0.7720
Epoch 26: train_loss=0.3107, val_loss=0.9628, val_acc=0.7780
Epoch 27: train_loss=0.2977, val_loss=0.9532, val_acc=0.7780
Epoch 28: train_loss=0.2859, val_loss=0.9453, val_acc=0.7820
Epoch 29: train_loss=0.2754, val_loss=0.9388, val_acc=0.7800
Epoch 30: train_loss=0.2660, val_loss=0.9335, val_acc=0.7800
Epoch 31: train_loss=0.2578, val_loss=0.9286, val_acc=0.7780
Epoch 32: train_loss=0.2505, val_loss=0.9239, val_acc=0.7780
Epoch 33: train_loss=0.2439, val_loss=0.9191, val_acc=0.7800
Epoch 34: train_loss=0.2380, val_loss=0.9143, val_acc=0.7780
Epoch 35: train_loss=0.2327, val_loss=0.9095, val_acc=0.7760
Epoch 36: train_loss=0.2281, val_loss=0.9048, val_acc=0.7800
Epoch 37: train_loss=0.2240, val_loss=0.9004, val_acc=0.7820
Epoch 38: train_loss=0.2204, val_loss=0.8963, val_acc=0.7800
Epoch 39: train_loss=0.2172, val_loss=0.8927, val_acc=0.7800
Epoch 40: train_loss=0.2144, val_loss=0.8895, val_acc=0.7800
Epoch 41: train_loss=0.2119, val_loss=0.8868, val_acc=0.7800
Epoch 42: train_loss=0.2097, val_loss=0.8844, val_acc=0.7800
Epoch 43: train_loss=0.2078, val_loss=0.8823, val_acc=0.7800
Epoch 44: train_loss=0.2061, val_loss=0.8805, val_acc=0.7820
Epoch 45: train_loss=0.2047, val_loss=0.8787, val_acc=0.7820
Epoch 46: train_loss=0.2034, val_loss=0.8771, val_acc=0.7820
Epoch 47: train_loss=0.2023, val_loss=0.8754, val_acc=0.7800
Epoch 48: train_loss=0.2013, val_loss=0.8737, val_acc=0.7840
Epoch 49: train_loss=0.2005, val_loss=0.8721, val_acc=0.7840
Epoch 50: train_loss=0.1997, val_loss=0.8704, val_acc=0.7840
Epoch 51: train_loss=0.1990, val_loss=0.8687, val_acc=0.7840
Epoch 52: train_loss=0.1984, val_loss=0.8670, val_acc=0.7840
Epoch 53: train_loss=0.1979, val_loss=0.8654, val_acc=0.7860
Epoch 54: train_loss=0.1974, val_loss=0.8638, val_acc=0.7860
Epoch 55: train_loss=0.1969, val_loss=0.8623, val_acc=0.7860
Epoch 56: train_loss=0.1965, val_loss=0.8608, val_acc=0.7860
Epoch 57: train_loss=0.1960, val_loss=0.8594, val_acc=0.7860
Epoch 58: train_loss=0.1956, val_loss=0.8581, val_acc=0.7860
Epoch 59: train_loss=0.1952, val_loss=0.8568, val_acc=0.7820
Epoch 60: train_loss=0.1947, val_loss=0.8556, val_acc=0.7820
Epoch 61: train_loss=0.1943, val_loss=0.8544, val_acc=0.7800
Epoch 62: train_loss=0.1939, val_loss=0.8532, val_acc=0.7820
Epoch 63: train_loss=0.1934, val_loss=0.8520, val_acc=0.7840
Epoch 64: train_loss=0.1929, val_loss=0.8507, val_acc=0.7860
Epoch 65: train_loss=0.1925, val_loss=0.8493, val_acc=0.7860
Epoch 66: train_loss=0.1919, val_loss=0.8479, val_acc=0.7860
Epoch 67: train_loss=0.1914, val_loss=0.8464, val_acc=0.7860
Epoch 68: train_loss=0.1909, val_loss=0.8449, val_acc=0.7860
Epoch 69: train_loss=0.1903, val_loss=0.8435, val_acc=0.7880
