Epoch 1: train_loss=1.7916, val_loss=1.7897, val_acc=0.1900
Epoch 2: train_loss=1.7872, val_loss=1.7880, val_acc=0.2340
Epoch 3: train_loss=1.7822, val_loss=1.7863, val_acc=0.2840
Epoch 4: train_loss=1.7752, val_loss=1.7837, val_acc=0.2880
Epoch 5: train_loss=1.7679, val_loss=1.7806, val_acc=0.3340
Epoch 6: train_loss=1.7595, val_loss=1.7776, val_acc=0.3600
Epoch 7: train_loss=1.7502, val_loss=1.7749, val_acc=0.3700
Epoch 8: train_loss=1.7427, val_loss=1.7719, val_acc=0.3720
Epoch 9: train_loss=1.7378, val_loss=1.7686, val_acc=0.3700
Epoch 10: train_loss=1.7271, val_loss=1.7653, val_acc=0.3640
Epoch 11: train_loss=1.7162, val_loss=1.7619, val_acc=0.3680
Epoch 12: train_loss=1.7000, val_loss=1.7583, val_acc=0.3560
Epoch 13: train_loss=1.6942, val_loss=1.7546, val_acc=0.3580
Epoch 14: train_loss=1.6866, val_loss=1.7506, val_acc=0.3580
Epoch 15: train_loss=1.6733, val_loss=1.7461, val_acc=0.3680
Epoch 16: train_loss=1.6567, val_loss=1.7412, val_acc=0.3780
Epoch 17: train_loss=1.6435, val_loss=1.7357, val_acc=0.4080
Epoch 18: train_loss=1.6252, val_loss=1.7298, val_acc=0.4280
Epoch 19: train_loss=1.6164, val_loss=1.7239, val_acc=0.4460
Epoch 20: train_loss=1.6195, val_loss=1.7177, val_acc=0.4700
Epoch 21: train_loss=1.5989, val_loss=1.7115, val_acc=0.4840
Epoch 22: train_loss=1.5713, val_loss=1.7048, val_acc=0.5200
Epoch 23: train_loss=1.5710, val_loss=1.6982, val_acc=0.5540
Epoch 24: train_loss=1.5566, val_loss=1.6919, val_acc=0.5780
Epoch 25: train_loss=1.5335, val_loss=1.6857, val_acc=0.5900
Epoch 26: train_loss=1.5406, val_loss=1.6797, val_acc=0.5920
Epoch 27: train_loss=1.5102, val_loss=1.6736, val_acc=0.6040
Epoch 28: train_loss=1.4868, val_loss=1.6670, val_acc=0.6060
Epoch 29: train_loss=1.4779, val_loss=1.6599, val_acc=0.6260
Epoch 30: train_loss=1.4595, val_loss=1.6526, val_acc=0.6400
Epoch 31: train_loss=1.4524, val_loss=1.6450, val_acc=0.6520
Epoch 32: train_loss=1.4161, val_loss=1.6371, val_acc=0.6640
Epoch 33: train_loss=1.4033, val_loss=1.6286, val_acc=0.6720
Epoch 34: train_loss=1.4013, val_loss=1.6201, val_acc=0.6720
Epoch 35: train_loss=1.3832, val_loss=1.6119, val_acc=0.6640
Epoch 36: train_loss=1.3631, val_loss=1.6036, val_acc=0.6660
Epoch 37: train_loss=1.3420, val_loss=1.5951, val_acc=0.6700
Epoch 38: train_loss=1.3365, val_loss=1.5870, val_acc=0.6660
Epoch 39: train_loss=1.3205, val_loss=1.5781, val_acc=0.6680
Epoch 40: train_loss=1.2786, val_loss=1.5690, val_acc=0.6820
Epoch 41: train_loss=1.3240, val_loss=1.5605, val_acc=0.6960
Epoch 42: train_loss=1.2594, val_loss=1.5525, val_acc=0.6980
Epoch 43: train_loss=1.2390, val_loss=1.5444, val_acc=0.7000
Epoch 44: train_loss=1.2508, val_loss=1.5371, val_acc=0.7080
Epoch 45: train_loss=1.2533, val_loss=1.5296, val_acc=0.7000
Epoch 46: train_loss=1.2318, val_loss=1.5216, val_acc=0.6940
Epoch 47: train_loss=1.2023, val_loss=1.5128, val_acc=0.6960
Epoch 48: train_loss=1.2161, val_loss=1.5034, val_acc=0.7020
Epoch 49: train_loss=1.1821, val_loss=1.4939, val_acc=0.7080
Epoch 50: train_loss=1.1542, val_loss=1.4852, val_acc=0.7140
Epoch 51: train_loss=1.1121, val_loss=1.4769, val_acc=0.7100
Epoch 52: train_loss=1.1353, val_loss=1.4692, val_acc=0.7040
Epoch 53: train_loss=1.0696, val_loss=1.4619, val_acc=0.7060
Epoch 54: train_loss=1.0718, val_loss=1.4542, val_acc=0.7060
Epoch 55: train_loss=1.0645, val_loss=1.4464, val_acc=0.7180
Epoch 56: train_loss=1.0438, val_loss=1.4379, val_acc=0.7240
Epoch 57: train_loss=1.0202, val_loss=1.4291, val_acc=0.7280
Epoch 58: train_loss=1.0182, val_loss=1.4210, val_acc=0.7320
Epoch 59: train_loss=1.0285, val_loss=1.4139, val_acc=0.7340
Epoch 60: train_loss=0.9947, val_loss=1.4069, val_acc=0.7320
Epoch 61: train_loss=0.9492, val_loss=1.3996, val_acc=0.7260
Epoch 62: train_loss=0.9857, val_loss=1.3924, val_acc=0.7220
Epoch 63: train_loss=0.9689, val_loss=1.3854, val_acc=0.7220
Epoch 64: train_loss=0.9686, val_loss=1.3781, val_acc=0.7300
Epoch 65: train_loss=0.9436, val_loss=1.3712, val_acc=0.7300
